CNPJ,Nome,Fantasia,Tipo_Logradouro,Logradouro,Número,Município,Bairro,UF,Telefone,Situação,Latitude,Longitude
01548999000170,JOAO FRANCISCO DE ANDRADE,FARMACIA BRASIL,AVENIDA,BRASIL,1122,ANAURILANDIA,CENTRO,MS,,ATIVA,-22.552929703875,-55.716368054007
02431208000190,PAULO MACEDO DA SILVA,FARMACIA E DROGARIA CENTRO,AVENIDA,MATO GROSSO,764,ANAURILANDIA,CENTRO,MS,,ATIVA,-22.1850219,-52.7189227
13466694000107,EMILIO NASCIMENTO MILHORANCA,DROGARIA VIDA,AVENIDA,ANTONIO ALVES DE SOUZA,1166,ANGELICA,ESPERANCA,MS,,ATIVA,-22.155085755376,-53.771631692611
13236004000204,FALAVINA DROGARIA E COSMETICOS LTDA,FARMAVIDA,RUA,STEFAN DUDAS,135,ANGELICA,IMPERIAL,MS,,ATIVA,-22.159875714261,-53.775706795664
03622347000245,FARMACIA IVINHEMA LTDA,REI DO GENERICO,AVENIDA,PANAMA,95,IVINHEMA,PIRAVEVE,MS,,ATIVA,-22.310340771126,-53.816990167761
02382496000130,MAISA APARECIDA RODRIGUES DE OLIVEIRA FERNANDES LTDA,,AVENIDA,ESMENIA DA SILVA MARTINS,496,ANGELICA,ALVORADA,MS,,ATIVA,-22.154957059377,-53.777935464763
03050337000100,LUIZ FERNANDO BARBOSA,DROGARIA ANGELICA,RUA,STEFAN DUDAS,184,ANGELICA,CENTRO,MS,,ATIVA,-22.160221231507,-53.775982589608
10739757000155,FARMACIA MONTE ALEGRE LTDA,FARMACIA MONTE ALEGRE,RUA,PANTALEAO COELHO XAVIER,645,ANTONIO JOAO,CENTRO,MS,,ATIVA,-22.188531573798,-55.950342488031
13538013000160,VERON E DUARTE LTDA,FARMACIA FARMA VIDA,RUA,URIAS DE ALMEIDA,615,ANTONIO JOAO,CENTRO,MS,,ATIVA,-22.188058036592,-55.951221284442
03300964000143,BELLA PHARMA - FARMACIA E MANIPULACAO LTDA,BELLA PHARMA - FARMACIA E MANIPULACAO,RUA,PRESIDENTE DUTRA,4110,APARECIDA DO TABOADO,CENTRO,MS,,ATIVA,-20.0643226,-51.1020434
08967701000106,BUZON COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,BIOFARMA,AVENIDA,PRESIDENTE VARGAS,3.110,APARECIDA DO TABOADO,VILA BARBOSA,MS,,ATIVA,-20.087349126934,-51.070527729524
09410320000194,DROGA RAPIDA LTDA,DROGA RAPIDA,AVENIDA,DA SAUDADE,2014,APARECIDA DO TABOADO,JARDIM AEROPORTO,MS,,ATIVA,-20.072558923067,-51.089840527015
09555593000127,DROGARIA COMPRE CERTO APARECIDA DO TABOADO LTDA,DROGARIA COMPRE CERTO,AVENIDA,SAO CRISTOVAO,1763,APARECIDA DO TABOADO,VILA SAO LUIZ,MS,,ATIVA,-20.09340802405,-51.103501730482
09426522000124,FARMAX PRODUTOS FARMACEUTICOS LTDA,IDEAL FARMA DROGARIA E PERFUMARIA,AVENIDA,PRESIDENTE VARGAS,3971,APARECIDA DO TABOADO,CENTRO,MS,,ATIVA,-20.087349126934,-51.070527729524
07737589000154,FARMEDI LTDA,DROGARIA FARMEDI,AVENIDA,PRESIDENTE VARGAS,3482,APARECIDA DO TABOADO,VILA BARBOSA,MS,,ATIVA,-20.087349126934,-51.070527729524
15722907000131,NATALIA FERREIRA GARCIA,MEDICAL DROGARIA,AVENIDA,ORLANDO MASCARENHAS PEREIRA,2015,APARECIDA DO TABOADO,JARDIM JERUSA,MS,,ATIVA,-20.08679128812,-51.108688779744
00830825000133,VALDIR APARECIDO DA SILVA LTDA,DROGARIA SUPER POPULAR,RUA,EDUARDO JESUINO TIAGO,1029,APARECIDA DO TABOADO,CENTRO,MS,,ATIVA,-20.089990647234,-51.095719975887
03480787000124,VENANCIO & SAMARA LTDA,SAO JOSE I,AVENIDA,PRESIDENTE VARGAS,3678,APARECIDA DO TABOADO,CENTRO,MS,,ATIVA,-20.087349126934,-51.070527729524
03480787000205,VENANCIO & SAMARA LTDA,FARMACIA SAO JOSE II,AVENIDA,SAO CRISTOVAO,1250,APARECIDA DO TABOADO,VILA SAO LUIZ,MS,,ATIVA,-20.090434366637,-51.098885646007
01944172000186,M B MARQUES & CIA LTDA,FARMACIA POPULAR,RUA,SETE DE SETEMBRO,744,AQUIDAUANA,CENTRO,MS,,ATIVA,-20.298116129453,-56.067164967112
37568672000108,MARIZETE MARQUES BRUM,FARMACIA POPULAR,RUA,SETE DE SETEMBRO,540,AQUIDAUANA,CENTRO,MS,,ATIVA,-20.475135778993,-55.794634213713
37568672000450,MARIZETE MARQUES BRUM,FARMACIA POPULAR,RUA,OSCAR TRINDADE DE BARROS,1669,AQUIDAUANA,SANTA TEREZINHA,MS,,ATIVA,-20.463261290456,-55.768232843772
17967556000154,MARTINS & CARRILHO LTDA,DROGARIA AQUIDAUANA,RUA,ESTEVAO ALVES CORREIA,381,AQUIDAUANA,CENTRO,MS,,ATIVA,-20.47557673851,-55.79481961588
15698994000139,PAULA ALVES DE ALBRES,IPE FARMA,RUA,ESTEVAO ALVES CORREA,969,AQUIDAUANA,BAIRRO ALTO,MS,,ATIVA,-20.470983083967,-55.792071212834
07360781000255,PHARMACENTER - FARMACIA DE MANIPULACAO LTDA,,RUA,TEODORO RONDON,659,AQUIDAUANA,CENTRO,MS,,ATIVA,-20.480813633602,-55.794576589854
01531920000107,ARALFARMA DROGARIA LTDA,ARAL FARMA,RUA,31 DE MARCO,825,ARAL MOREIRA,CENTRO,MS,,ATIVA,-22.512774603596,-55.709156433137
01116114000164,COMERCIAL DE MEDICAMENTOS VIDA NOVA LTDA,DROGARIA SANTA MARIA,AVENIDA,ROGERIO FRANCISCO SANTANA,360,BANDEIRANTES,CENTRO,MS,,ATIVA,-19.917408383191,-54.36911995378
04002849000155,ESTEVES & FERNANDES LTDA,LUSOPHARMA,AVENIDA,AQUIDAUANA,532,BATAGUASSU,CENTRO,MS,,ATIVA,-21.716826248232,-52.423001182671
12989980000186,MUNDIAL FARMA LTDA,MUNDIAL FARMA,AVENIDA,PORTO XV DE NOVEMBRO,756,BATAGUASSU,CENTRO,MS,,ATIVA,-20.464889399151,-54.613076922801
05255309000146,PRUDEN MED PRODUTOS FARMACEUTICOS LTDA,,AVENIDA,CAMPO GRANDE,439,BATAGUASSU,CENTRO,MS,,ATIVA,-21.715782280104,-52.423961241014
04066548000195,DROGA VIDA MEDICAMENTOS LTDA,DROGA VIDA,AVENIDA,BRASIL,1195,BATAYPORA,CENTRO,MS,,ATIVA,-22.29790013371,-53.271473214073
37562303000108,LOPES & BOMFIM LTDA,DROGASUL FARMACIA,AVENIDA,BRASIL,1401,BATAYPORA,CENTRO,MS,,ATIVA,-22.29790013371,-53.271473214073
13410913000128,ELADIO MORINI LTDA,PHARMA BELA DROGARIA E MANIPULACAO,RUA,BARAO DO LADARIO,1829,BELA VISTA,CENTRO,MS,,ATIVA,-22.106174919719,-56.534347427687
04749603000222,GERSON JUNIOR COLEVATE,DROGARIA FARMAZIN II,RUA,BARAO DE LADARIO,1908,BELA VISTA,PLANALTO,MS,,BAIXADA,-22.095097547214,-56.527752839029
04749603000141,GERSON JUNIOR COLEVATE,DROGARIA FARMASIM,RUA,BARAO DE LADARIO,1908,BELA VISTA,PLANALTO,MS,,BAIXADA,-22.095097547214,-56.527752839029
04749603000303,GERSON JUNIOR COLEVATE,FARMAZIN III,AVENIDA,DUQUE DE CAXIAS,650,JARDIM,CENTRO,MS,,BAIXADA,-21.481552527503,-56.141587456473
15070588000127,LUIZ H PATRONI LTDA,''NOVA FARMA '',AVENIDA,MANOEL RODRIGUES DE OLIVEIRA,270,BODOQUENA,CENTRO,MS,,ATIVA,-20.55199661374,-56.675253137527
01242247000187,VALTER ADEMIR RANIERO,DROGARIA PARANA E LABORATORIO DE BIOANALISES PARANA,RUA,13 DE MAIO,200,BODOQUENA,CENTRO,MS,,ATIVA,-22.235148653724,-54.783781640969
11288508000153,JULIANO ROGLING LTDA,FARMACIA CENTRAL,RUA,CEL PILAD REBUA,1921,BONITO,CENTRO,MS,,ATIVA,-21.126547179049,-56.488959865429
21406206000196,BARBOSA ALVES E CIA LTDA,DROGARIA SAO JOSE,RUA,CEL PILAD REBUA,1405,BONITO,CENTRO,MS,,ATIVA,-21.128704241645,-56.484663537559
09433797000195,FARMACIA FARMAKO LTDA,DROGA FARMAKO,AVENIDA,SAO JOSE,527,BRASILANDIA,CENTRO,MS,,ATIVA,-21.258797812344,-52.041498979152
01756694000154,DROGARIA CAARAPO AVENIDA LTDA,DROGARIA AVENIDA,AVENIDA,SETE DE SETEMBRO,652,CAARAPO,CENTRO,MS,,ATIVA,-22.53694573501,-55.724407753256
00193631000174,FARMACIA NAKAYAMA LTDA,FARMACIA NAKAYAMA,AVENIDA,15 DE NOVEMBRO,349,CAARAPO,CENTRO,MS,,ATIVA,-22.642359835359,-54.817157583285
20947414000130,GOLFETO & FONTES LTDA,ESPACO FARMACIA SAUDE,RUA,MONTE ALEGRE,4395,DOURADOS,JARDIM PAULISTA,MS,,ATIVA,-22.218323597786,-54.786439600767
37205325000110,DONALDSON DIEGO DE LIMA E SILVA,,AVENIDA,FERNANDO CORREA DA COSTA,1010,CAARAPO,CENTRO,MS,,ATIVA,-20.468475688686,-54.612603729843
12104635000118,SILVANA BARATELLA FERNANDES LTDA,FARMACIA ROMANA,AVENIDA,DOM PEDRO II,2190,CAARAPO,VILA PLANALTO,MS,,ATIVA,-20.455997875486,-54.631597311845
05112326000124,SILVANA BARATELLA FERNANDES,FARMACIA ROMANA,AVENIDA,BARAO DO RIO BRANCO,500,CAARAPO,CENTRO,MS,,ATIVA,-22.643162097201,-54.831303651679
36780625000160,DROGARIA ALEGRIA LTDA,DROGARIA ALEGRIA,RUA,PEDRO CELESTINO,442,CAMAPUA,CENTRO,MS,,ATIVA,-22.23010884969,-54.82293413779
05764988000189,DROGA MIL PRODUTOS FARMACEUTICOS E PERFUMARIA LTDA,DROGA MIL,RUA,ANTONIO JOAO,185,CAMAPUA,CENTRO,MS,,INAPTA,-19.532676580071,-54.047635211595
14511974000144,A. A. GODOI DROGARIA,FARMALINE,AVENIDA,PEDRO PAULO SOARES DE OLIVEIRA,402,CAMPO GRANDE,NUCLEO HABITACIONAL UNIVERSITARIAS,MS,,ATIVA,-20.537260496308,-54.620541536538
09096730000102,DROGARIA POPULAR NOVA LIMA LTDA,DROGA Z,RUA,JERONIMO DE ALBUQUERQUE,2086,CAMPO GRANDE,NOVA LIMA,MS,,ATIVA,-20.388526013302,-54.563837291004
26407486000170,LODOMILSON ALEXANDRE,DROGARIA AMERICA,RUA,DA PENINSULA,824,CAMPO GRANDE,COOPHAVILLA II,MS,,ATIVA,-20.537473690015,-54.671621273584
26407486000251,LODOMILSON ALEXANDRE,FARMAIS,RUA,DA PENINSULA,626,CAMPO GRANDE,COOPHAVILLA II,MS,,BAIXADA,-20.535689015191,-54.671098410464
12026397000170,FARMACIA MEGA POPULAR LTDA,FARMACIA MEGA POPULAR,RUA,ARQUITETO VILANOVA ARTIGAS,1220,CAMPO GRANDE,CONJUNTO AERO RANCHO,MS,,ATIVA,-20.518235503937,-54.645955886061
05061968000141,MNC MEDICAMENTOS E PERFUMARIA LTDA,ULTRA POPULAR CACHOEIRA,RUA,VITORIO ZEOLLA,1906,CAMPO GRANDE,CARANDA BOSQUE,MS,,BAIXADA,-20.431640888765,-54.570403673952
13537905000147,ANDRE LUIZ FERNANDES,DROGARIA FAMILIA,RUA,PADRE MUSA TUMA,1099,CAMPO GRANDE,JARDIM ITAMARACA,MS,,ATIVA,-20.507749910703,-54.566011891964
12509749000148,AZPT MEDICAMENTOS E PERFUMARIA LTDA,DROGARIA FREIRE,AVENIDA,MASCARENHAS DE MORAES,3589,CAMPO GRANDE,CEL ANTONINO,MS,,ATIVA,-20.433643157705,-54.598721574137
07460103000183,DROGARIA VIEIRA LTDA,DROGARIA UNIAO,RUA,PAULO HIDEO KATAYAMA,760,CAMPO GRANDE,CONJUNTO UNIAO,MS,,ATIVA,-20.481454497427,-54.665796772887
16781124000191,PEREIRA & FAINELO COMERCIO DE MEDICAMENTOS LTDA,DROGARIA VITORIA,RUA,DA PENINSULA,65,CAMPO GRANDE,COOPHAVILA II,MS,,ATIVA,-20.53105168535,-54.66899522332
10363102000125,DROGARIA BEM ESTAR LTDA,DROGARIA BEM ESTAR,RUA,GOIATUBA,27,CAMPO GRANDE,JARDIM BOTAFOGO,MS,,ATIVA,-20.522608594281,-54.622557719528
09491363000141,KELLY CRISTINA FRANCO DO PRADO GUIMARAES,DROGA 10,RUA,VITORIO ZEOLLA,780,CAMPO GRANDE,CARANDA BOSQUE I,MS,,ATIVA,-20.441239299458,-54.571895065984
08973618000140,AB DE OLIVEIRA COMERCIO DE MEDICAMENTOS LTDA,DROGARIA SAO LEOPOLDO,RUA,ZULMIRA BORBA,841,CAMPO GRANDE,NOVA LIMA,MS,,ATIVA,-20.39526808094,-54.570547758867
84683481034233,CIA LATINO AMERICANA DE MEDICAMENTOS,FARMACIA PRECO POPULAR,RUA,QUATORZE DE JULHO,1735,CAMPO GRANDE,CENTRO,MS,,ATIVA,-20.459217173838,-54.618025291431
84683481031137,CIA LATINO AMERICANA DE MEDICAMENTOS,FARMACIA PRECO POPULAR,RUA,HAYEL BON FAKER,1285,DOURADOS,JARDIM AGUA BOA,MS,,BAIXADA,-22.224961720519,-54.808408608943
84683481032966,CIA LATINO AMERICANA DE MEDICAMENTOS,FARMACIA PRECO POPULAR,RUA,MARECHAL RONDON,2111,CAMPO GRANDE,CENTRO,MS,,ATIVA,-20.458923413982,-54.611578562688
84683481030084,CIA LATINO AMERICANA DE MEDICAMENTOS,FARMACIA PRECO POPULAR,RUA,QUATORZE DE JULHO,2169,CAMPO GRANDE,JARDIM VILA CIDADE,MS,,ATIVA,-20.461546303919,-54.617681966451
18736289000177,FARMACIA POPULAR TIJUCA LTDA,FARMACIA POPULAR TIJUCA,RUA,PARA,700,CAMPO GRANDE,VILA SAO JORGE DA LAGOA,MS,,ATIVA,-20.522040651671,-54.667106627973
05340710000184,DROGARIA FARIAS LTDA,DROGA 10,RUA,TREMEMBE,7,CAMPO GRANDE,JARDIM CENTENARIO,MS,,ATIVA,-20.535213384095,-54.654525795325
12515832000120,DROGARIA CAMPO GRANDE LTDA,,RUA,INDIANAPOLIS,1956,CAMPO GRANDE,JARDIM NOROESTE,MS,,ATIVA,-20.461643282131,-54.534137824026
04636054000107,DROGARIA DROGANOVA LTDA,DROGARIA DROGANOVA,RUA,ARNALDO HORTA,33,CAMPO GRANDE,CONJUNTO JOSE ABRAO,MS,,ATIVA,-20.418872400382,-54.661328296485
08039386000157,DROGARIA ESTRELA LTDA,DROGARIA ESTRELA,RUA,DAS BALSAS,327,CAMPO GRANDE,BOSQUE DE AVILAN,MS,,ATIVA,-20.422588388897,-54.597992707618
12939588000122,DROGARIA FRENTTINI LTDA,DROGA 10,AVENIDA,MARQUES DE POMBAL,1626,CAMPO GRANDE,DALVA DE OLIVEIRA,MS,,ATIVA,-20.470825020606,-54.57150240016
12939588000394,DROGARIA FRENTTINI LTDA,DROGA 10,AVENIDA,GENERAL ALBERTO CARLOS MENDONCA LIMA,3060,CAMPO GRANDE,JARDIM SAO CONRADO,MS,,ATIVA,-20.49876729354,-54.68102833638
00864017000197,DROGARIA GUERRA LTDA,,RUA,MONSENHOR SARRION,10,CAMPO GRANDE,JD. AERO RANCHO,MS,,ATIVA,-20.52283721069,-54.649696813268
03920821000134,DROGARIA IRACI COELHO LTDA,DROGARIA IRACI COELHO,RUA,SANTA QUITERIA,1069,CAMPO GRANDE,JARDIM AERO RANCHO,MS,,ATIVA,-20.530685899095,-54.645255997146
86869567000114,DROGARIA MARIFARMA LTDA,FARMACIA POPULAR CAIOBA,RUA,CACHOEIRA DO CAMPO,1170,CAMPO GRANDE,PORTAL CAIOBA II,MS,,ATIVA,-20.518949013445,-54.687013716757
33792896000148,DROGARIA NISSEY LTDA,DROGARIA NIPON,RUA,TENENTE LIRA,1291,CAMPO GRANDE,VILA NASSER,MS,,ATIVA,-20.416513816647,-54.635693083813
01621083000107,DROGARIA SAO EXPEDITO LTDA,DROGARIA SAN RAPHAEL,RUA,DO DRACMA,332,CAMPO GRANDE,VILA CARLOTA,MS,,ATIVA,-20.49268729542,-54.598876412305
04707705000102,DROGARIA S L LTDA,DROGARIA SAO LEOPOLDO,RUA,PE. JOAO CRIPPA,1598,CAMPO GRANDE,VILA CIDADE,MS,,ATIVA,-20.45956723859,-54.610941052351
07896423000180,SALIM DROGARIA YOKOHAMA LTDA,SALIM FARMA,AREA,ADE CONJUNTO 22 LOTE,19,BRASILIA,AREA DE DESENVOLVIMENTO ECONOMICO (AGUAS CLARAS),DF,,ATIVA,-15.87639611488,-48.001622999088
01374622000142,E.B.S. OLIVEIRA,EBS COMERCIO E SERVICOS,AVENIDA,CONSTANTINO,1090,CAMPO GRANDE,VILA ANAHY,MS,,ATIVA,-20.489634492779,-54.645671913686
20119949000112,E.D.S COMERCIO DE MEDICAMENTOS E PERFUMARIAS LTDA,FARMA POPULAR,RUA,SOUTO MAIOR,845,CAMPO GRANDE,JARDIM TIJUCA,MS,,ATIVA,-20.511522982508,-54.662862100947
70359898000174,EDEGAR ALMEIDA REZENDE LTDA,FARMACIA KAPITAL,RUA,OLIMPIO KLAFKE,579,CAMPO GRANDE,MATA DO JACINTO,MS,,ATIVA,-20.42434540597,-54.567075136382
36824605000144,DROGARIA SAUDE POPULAR LTDA,DROGARIA SAUDE POPULAR,RUA,ENGENHEIRO PAULO FRONTIN,190,CAMPO GRANDE,JARDIM LOS ANGELES,MS,,ATIVA,-20.549536485924,-54.624334254814
06626253043802,EMPREENDIMENTOS PAGUE MENOS S/A,FARMACIA PAGUE MENOS,RUA,CEARA,1826,CAMPO GRANDE,CENTRO,MS,,ATIVA,-20.460042652587,-54.604910456894
06626253044795,EMPREENDIMENTOS PAGUE MENOS S/A,FARMACIA PAGUE MENOS,RUA,TREZE DE MAIO,3278,CAMPO GRANDE,CENTRO,MS,,ATIVA,-20.456141191747,-54.616986519944
06626253051490,EMPREENDIMENTOS PAGUE MENOS S/A,FARMACIA PAGUE MENOS,AVENIDA,MANOEL DA COSTA LIMA,3198,CAMPO GRANDE,GUANANDI,MS,,ATIVA,-20.495863059852,-54.643882350953
06626253035028,EMPREENDIMENTOS PAGUE MENOS S/A,FARMACIAS PAGUE MENOS,AVENIDA,MATO GROSSO,1462,CAMPO GRANDE,VILA CIDADE,MS,,ATIVA,-20.454395786139,-54.60617973218
06626253051309,EMPREENDIMENTOS PAGUE MENOS S/A,FARMACIA PAGUE MENOS,AVENIDA,EDUARDO ELIAS ZAHRAN,1613,CAMPO GRANDE,VILA SANTA DOROTHEIA,MS,,ATIVA,-20.478762816861,-54.599830440525
16619779000168,FARMA PEREIRA COMERCIO DE MEDICAMENTOS E PERFUMARIA LTDA,DROGAPOPULAR,RUA,CARLOS CHAGAS,173,CAMPO GRANDE,CAICARA,MS,,ATIVA,-20.480986619592,-54.646830537658
13454361000150,FARMACIA E DROGARIA SANTA MARIA TEREZA LTDA,FARMACIA SANTA TERESA,RUA,CELESTE TORTATO GABARDO,1811,CURITIBA,SITIO CERCADO,PR,,ATIVA,-25.542701983611,-49.27653318703
11720393000124,DROGARIA BRASIL POPULAR LTDA,DROGARIA BRASIL POPULAR,AVENIDA,DOS CAFEZAIS,1985,CAMPO GRANDE,JARDIM PAULO COELHO MACHADO,MS,,ATIVA,-20.548840095545,-54.621932597189
05975679000158,FARMACIA ESTRELA DALVA LTDA,FARMACIA ESTRELA DALVA,RUA,DO PANDA,581,CAMPO GRANDE,JARDIM ESTRELA DALVA III,MS,,ATIVA,-20.42750429382,-54.553240469915
05835391000188,SOUZA GRANJA COMERCIO DE MEDICAMENTOS LTDA,DROGARIA NOROESTE,RUA,INDIANAPOLIS,2361,CAMPO GRANDE,JARDIM NOROESTE,MS,,INAPTA,-20.460711382544,-54.528564985156
36785293000107,FARMACIA NIELLY LTDA,,AVENIDA,GENERAL ALBERTO CARLOS MENDONCA LIMA,2415,CAMPO GRANDE,JARDIM SAO CONRADO,MS,,ATIVA,-20.500428191265,-54.675830510409
10432544000186,RRJ COMERCIO DE MATERIAS DE CONSTRUCAO LTDA,RRJ COMERCIO DE MATERIAIS DE CONSTRUCAO,RUA,ADELIA AMADO,347,CAMPO GRANDE,JARDIM BALSAMO,MS,,ATIVA,-20.547208097087,-54.614613267879
01965830000116,A. F. DO PRADO,DROGA 10,AVENIDA,DOS CAFEZAIS,1899,CAMPO GRANDE,JARDIM DAS MACAUBAS,MS,,ATIVA,-20.54765539735,-54.611555214325
09494161000153,FREIRE COMERCIO DE MEDICAMENTOS E PERFUMARIA LTDA,DROGARIA FREIRE,AVENIDA,MASCARENHAS DE MORAES,2470,CAMPO GRANDE,CLUBE CAMPESTRE YPE,MS,,ATIVA,-20.435702507587,-54.60490031848
09494161000234,FREIRE COMERCIO DE MEDICAMENTOS E PERFUMARIA LTDA,DROGARIA FREIRE,RUA,RUI BARBOSA,536,CAMPO GRANDE,MONTE LIBANO,MS,,ATIVA,-20.481466609278,-54.610473697358
10482980000240,DROGARIA GUIMARAES LTDA,DROGA 10,RUA,ANACA,317,CAMPO GRANDE,MORENINHA II,MS,,ATIVA,-20.554367918779,-54.577308015235
10482980000160,DROGARIA GUIMARAES LTDA,DROGA 10,RUA,FRENTINI,545,CAMPO GRANDE,VILA SANTO EUGENIO,MS,,ATIVA,-20.520877689366,-54.593086109773
11058284001084,JRR DROGARIA LTDA,DROGAFIC,RUA,CEARA,1553,CAMPO GRANDE,CACHOEIRA,MS,,BAIXADA,-20.452774684156,-54.594150862933
11058284000274,JRR DROGARIA LTDA,DROGAFIC,TRAVESSA,RIGA,96,CAMPO GRANDE,GUANANDI,MS,,BAIXADA,-20.49585388694,-54.649492307942
11058284000606,JRR DROGARIA LTDA,,AVENIDA,PRESIDENTE ERNESTO GEISEL,2300,CAMPO GRANDE,JARDIM NHANHA,MS,,BAIXADA,-20.480105304383,-54.626598970325
11058284000193,JRR DROGARIA LTDA,,AVENIDA,MARECHAL DEODORO,1094,CAMPO GRANDE,VILA JARDIM LEBLON,MS,,ATIVA,-20.495832688406,-54.650397121278
20076897000144,P. R. T. CANONICO LTDA,DROGARIA DROGAMAIS TARUMA,RUA,IMBURUS,258,CAMPO GRANDE,JARDIM TIJUCA,MS,,ATIVA,-20.51727091452,-54.659695585566
12966665000133,W DE LOURDES NOGUEIRA SIRAVEGNA,FARMALABE I,AVENIDA,CALOGERAS,1143,CAMPO GRANDE,CENTRO,MS,,ATIVA,-20.463980652906,-54.619134436287
13938314000262,LLI COMERCIO DE MEDICAMENTOS E PERFUMARIAS LTDA,FARMATOTAL,AVENIDA,TAMANDARE,4.682,CAMPO GRANDE,JARDIM SEMINARIO,MS,,ATIVA,-20.460541882192,-54.633921321716
13938314000181,LLI COMERCIO DE MEDICAMENTOS E PERFUMARIAS LTDA,ULTRA POPULAR,RUA,MINISTRO JOSE LINHARES,1014,CAMPO GRANDE,VILA ALMEIDA,MS,,ATIVA,-20.439624819178,-54.656736103192
73399826000149,LUZ & SLAVEC LTDA,FARMACIA NOSSA SENHORA DA SAUDE,RUA,FILOMENA SEGUNDO NASCIMENTO,2076,CAMPO GRANDE,JD.DAS PERDIZES,MS,,ATIVA,-20.525131086132,-54.590571371182
17660742000227,M & T DROGARIA LTDA,DROGARIAS ULTRAPOPULAR,AVENIDA,CALOGERAS,2200,CAMPO GRANDE,CENTRO,MS,,BAIXADA,-20.463030083552,-54.619273145652
17660742000146,M & T DROGARIA LTDA,FARMA JARDIM,RUA,MARECHAL RONDON,2497,CAMPO GRANDE,CENTRO,MS,,ATIVA,-20.458313495663,-54.607865776226
09575378000198,M M COMERCIO DE MEDICAMENTOS E PERFUMARIA LTDA,DROGARIAS MEGA POPULAR,AVENIDA,JULIO DE CASTILHO,1552,CAMPO GRANDE,VILA SOBRINHO,MS,,ATIVA,-20.454559484708,-54.644486789892
08986750000196,M. L. COMERCIO DE MEDICAMENTOS LTDA,DROGARIA FARMALIMA,RUA,BENJAMIN ADESE,268,CAMPO GRANDE,JARDIM LEBLON,MS,,ATIVA,-20.49252652416,-54.651574928141
13536672000168,MARTINELI & PELUCIO LTDA,BELLA PHARMA,RUA,BRILHANTE,2702,CAMPO GRANDE,VILA BANDEIRANTE,MS,,ATIVA,-20.479123993069,-54.640775702261
11404581000143,MEDICINALIS FARMACEUTICA LTDA,FARMACIA UCDB,RUA,TREZE DE MAIO,3513,CAMPO GRANDE,VILA CIDADE,MS,,ATIVA,-20.454028113957,-54.617871481282
18984466000134,FMP4 COMERCIO DE MEDICAMENTOS LTDA,FARMACIA MAIS POPULAR,AVENIDA,PRESIDENTE TANCREDO NEVES,967,CAMPO GRANDE,JARDIM DAS HORTENCIAS II,MS,,ATIVA,-20.514935087652,-54.644635484854
