CNPJ,Nome,Fantasia,Tipo_Logradouro,Logradouro,Número,Município,Bairro,UF,Telefone,Situação,Latitude,Longitude
05667385000169,LUIZ HENRIQUE ARSENO DANGUI,FARMACIA VIDA ATIVA,AVENIDA,INDEPENDENCIA,877,AGUA DOCE,CENTRO,SC,,ATIVA,-26.996959672126,-51.555665668622
00711349000131,FARMACIA HIDROFARMA LTDA,FARMACIA HIDROFARMA,AVENIDA,JOINVILLE,386,AGUAS DE CHAPECO,CENTRO,SC,,ATIVA,-27.072750950965,-52.987987897545
10537953000147,FARMACIA E DROGARIA HERMES LTDA,FARMACIA E DROGARIA HERMES,AVENIDA,JOINVILLE,430,AGUAS DE CHAPECO,CENTRO,SC,,ATIVA,-27.072897940805,-52.98752545258
75289579000153,FARMACIA FARMADETE LTDA,FARMACIA NATAL,AVENIDA,ANITA BOARO,578,AGUAS FRIAS,CENTRO,SC,,ATIVA,-26.881408405702,-52.860051122599
03581243000159,DROGARIA E FARMACIA FARMAPLUS LTDA,FARMACIA FARMAPLUS,AVENIDA,CORONEL ANTONIO LEHMKULL,1270,AGUAS MORNAS,CENTRO,SC,,ATIVA,-27.695400745516,-48.82438553994
09478338000128,REGINA HEIDEMANN,REGINA HEIDEMANN ME,AVENIDA,TOFILO BEPPLER,967,AGUAS MORNAS,SANTA CRUZ DA FIGUEIRA,SC,,ATIVA,-27.718675070044,-48.882510042489
81805764000156,FABIO CESAR DA SILVA LTDA,FARMACIA AGUAS MORNAS,RUA,CORONEL ANTONIO LEHMKUHL,584,AGUAS MORNAS,CENTRO,SC,,ATIVA,-27.6953647,-48.8244293
80140288000139,ALCEU OSVALDO SEBOLD,FARMACIA DO CECEU,RUA,HERCILIO LUZ,35,ALFREDO WAGNER,CENTRO,SC,,ATIVA,-27.700966100156,-49.334445079921
09121683000100,CASSIA OLIVIA MIGUEL,FARMACIA FARMAVIDA,RUA,DO COMERCIO,81,ALFREDO WAGNER,CENTRO,SC,,ATIVA,-27.698667176998,-49.334366857969
76360197000212,NIVALDO BARDT,FARMACIA BRASIL POPULAR,RUA,ANITAPOLIS,365,ALFREDO WAGNER,CENTRO,SC,,ATIVA,-27.702238699582,-49.333917686978
76360197000131,NIVALDO BARDT,FARMACIA BARDT,RUA,HERCILIO LUZ,109,ALFREDO WAGNER,CENTRO,SC,,ATIVA,-27.700794724102,-49.334791161557
84398742000107,NORBERTO WAGNER,FARMACIA DR. BETO,RUA,FERCILIO LUZ,40,ALFREDO WAGNER,CENTRO,SC,,ATIVA,-27.700856423462,-49.334491065094
08662534000195,SANIFARMA FARMACIA LIMITADA,,RUA,ANITAPOLIS,81,ALFREDO WAGNER,CENTRO,SC,,ATIVA,-27.699791480634,-49.334355226274
10466950000160,KARINA AKAUANA BERNARDI BERVIAN,FARMACIA BELA VISTA,RUA,DO COMERCIO,S/N,ALTO BELA VISTA,CENTRO,SC,,ATIVA,-27.4320255,-51.9101756
18318657000167,NATAN LUIZ SCHOLTZE,FARMACIA SANTA INEZ,AVENIDA,ANCHIETA,370,ANCHIETA,CENTRO,SC,,ATIVA,-26.537426412641,-53.331259967878
06182504000156,PICCOLI PARIZOTTO & VIGANO LTDA,MAIS POPULAR,RUA,VEREADOR GERALDO GARLET,275,ANCHIETA,CENTRO,SC,,ATIVA,-26.537375096657,-53.325540531909
08890073000108,FARMACIA ANGELINA LTDA,FARMACIA ANGELINA,RUA,LEOBERTO LEAL,246,ANGELINA,CENTRO,SC,,ATIVA,-27.583588183859,-48.984046530229
02377611000189,FARMACIA IMACULADA CONCEICAO LTDA,FARMACIA IMACULADA CONCEICAO,RUA,MANOEL LINO KOERICH,97,ANGELINA,CENTRO,SC,,ATIVA,-27.582996765155,-48.982962952801
05300367000144,GORETI CERCENA ZAMBONIN,FARMACIA SANTA TEREZINHA,RUA,FREI ROGERIO,69,ANITA GARIBALDI,CENTRO,SC,,ATIVA,-27.686356165145,-51.130519836012
10544549000109,FARMACIA AMORIM LOPES LTDA,FARMACENTER,RUA,VIDAL RAMOS JUNIOR,16,ANITA GARIBALDI,CENTRO,SC,,ATIVA,-27.685779292921,-51.130626260646
82969528000138,FARMACIA KINDERMANN LTDA,FARMACIA KINDERMANN,RUA,6 DE NOVEMBRO,6,ANTONIO CARLOS,CENTRO,SC,,ATIVA,-27.409744472779,-51.229539580855
00427292000143,DROGARIA MARIANO LTDA ME,FARMACIA MARIANO,RUA,QUINTINO BOCAIUVA,363,APIUNA,CENTRO,SC,,ATIVA,-27.045755178182,-49.393635956186
10940029000107,FARMACIA MAIS VALE APIUNA LTDA,REDE MAIS VALE,RUA,QUINTINO BOCAIUVA,263,APIUNA,CENTRO,SC,,ATIVA,-27.046399194097,-49.392974347042
19542205000127,FARMACIA GENESE LTDA,FARMACIA GENESE,RUA,JOAO GOSSENHEIMER,235,ARABUTA,CENTRO,SC,,ATIVA,-27.15866940455,-52.145917693072
17177606000108,FARMACIA PATZLAFF LTDA,FARMACIA PATZLAFF,RUA,JOAO GOSSENHEIMER,335,ARABUTA,CENTRO,SC,,ATIVA,-27.157786173498,-52.145842112265
12616778000109,DROGARIA E FARMACIA PORTO GRANDE LTDA,,RODOVIA,BR 280,2813,ARAQUARI,PORTO GRANDE,SC,,ATIVA,-26.406049128821,-48.747164929963
11828592000150,FARMAGILSON COMERCIO DE MEDICAMENTOS E PERFUMARIA LTDA,DROGARIA FARMAGILSON,AVENIDA,PREFEITO ALERTO NATALINO MIQUELUTE,7356,ARAQUARI,ITINGA,SC,,ATIVA,-26.3789388,-48.8264877
76859263000112,IZABEL ALEGRETI LTDA,DROGARIA BOM JESUS,AVENIDA,NEREU RAMOS,30,ARAQUARI,CENTRO,SC,,ATIVA,-26.372196705254,-48.723900396714
07957223000190,A. J. FARMACIA E DROGARIA LTDA,AJ FARMA,RUA,AMARO JOSE PEREIRA,1878,ARARANGUA,COLONINHA,SC,,ATIVA,-28.940209667026,-49.467077468449
84683481004083,CIA LATINO AMERICANA DE MEDICAMENTOS,FARMACIA PRECO POPULAR,AVENIDA,GETULIO VARGAS,269,ARARANGUA,CENTRO,SC,,ATIVA,-28.936054296296,-49.483623695319
84683481030327,CIA LATINO AMERICANA DE MEDICAMENTOS,FARMACIA PRECO POPULAR,AVENIDA,PRESIDENTE JOAO GOULART,160,ARARANGUA,CIDADE ALTA,SC,,ATIVA,-28.936916727041,-49.382971694537
08454529000197,GTFARMA LTDA,FARMACIA VILA SAO JOSE,AVENIDA,PADRE ANTONIO LUIZ DIAS,893,ARARANGUA,VILA SAO JOSE,SC,,ATIVA,-28.92107680828,-49.474167875405
05563885000150,DROGARIA E FARMACIA ARAFARMA LTDA,DROGARIA UNIAO FARMA,RUA,GETULIO VARGAS,259,ARARANGUA,CENTRO,SC,,ATIVA,-28.935300869163,-49.483869634375
06626253031030,EMPREENDIMENTOS PAGUE MENOS S/A,FARMACIAS PAGUE MENOS,AVENIDA,SETE DE SETEMBRO,1989,ARARANGUA,CENTRO,SC,,ATIVA,-28.933285185398,-49.48423596117
08520485000156,ESTACAO SAUDE FARMACIA LTDA,,AVENIDA,GETULIO VARGAS,2500,ARARANGUA,JARDIM DAS AVENIDAS,SC,,ATIVA,-28.948958044455,-49.466526145773
07831333000101,FARMACIA BEM VIVER LTDA,DROGARIAS ULTRA POPULAR,AVENIDA,GETULIO VARGAS,227,ARARANGUA,CENTRO,SC,,ATIVA,-28.934937748068,-49.484361454141
10628035000123,FARMACIA DUNAS PHARMA LTDA,DUNAS PHARMA,RUA,MARIA DE OLIVEIRA GONCALVES,54,ARARANGUA,SANGA DA TOCA,SC,,ATIVA,-29.021723862243,-49.604156216897
06794681000193,FARMACIA E PERFUMARIA CURITIBANA LTDA,FARMACIA ECONOMICA,RUA,AMARO JOSE PEREIRA,2727,ARARANGUA,COLONINHA,SC,,ATIVA,-28.944769733996,-49.460581282931
09635154000124,J. M. FARMA LTDA,FARMACIA COLONINHA,RUA,IRACY LUCHINA,1387,ARARANGUA,COLONINHA,SC,,ATIVA,-28.934999182324,-49.475999516191
12009651000121,J. B. DE SOUZA LTDA,FARMACIA ECONOMICA,PRACA,HERCILIO LUZ,488,ARARANGUA,CENTRO,SC,,ATIVA,-26.92205970108,-49.05865945426
12009651000202,J. B. DE SOUZA LTDA,FARMACIA ECONOMICA FILIAL I,RUA,PEDRO JOAO PEREIRA,534,ARARANGUA,MATO ALTO,SC,,ATIVA,-28.95257638318,-49.502213668578
73714644000115,J.B.P. VARELA & CIA. LTDA,REGIONAL FARMACIAS,AVENIDA,SETE DE SETEMBRO,1896,ARARANGUA,CENTRO,SC,,ATIVA,-28.933747875375,-49.484349839426
73714644000387,J.B.P. VARELA & CIA. LTDA,REGIONAL FARMACIAS,AVENIDA,SETE DE SETEMBRO,2006,ARARANGUA,CENTRO,SC,,ATIVA,-28.933590184401,-49.484602366334
73714644000204,J.B.P. VARELA & CIA. LTDA,REGIONAL FARMACIAS,RUA,AMARO JOSE PEREIRA,02077,ARARANGUA,COLONINHA,SC,,ATIVA,-28.93778620704,-49.470914466992
73714644000468,J.B.P. VARELA & CIA. LTDA,REGIONAL FARMACIAS,AVENIDA,GETULIO VARGAS,1219,ARARANGUA,URUSSANGUINHA,SC,,ATIVA,-28.940743041441,-49.476363206161
16852473000157,LUCIANO JOSE CRESTANI,DROGARIA MATO ALTO,RUA,PEDRO JOAO PEREIRA,796,ARARANGUA,MATO ALTO,SC,,ATIVA,-28.954017301534,-49.504210487709
13421587000154,PEDROSO E GARCIA FARMACIA LTDA,,AVENIDA,SETE DE SETEMBRO,1664,ARARANGUA,CENTRO,SC,,ATIVA,-28.93612671594,-49.486811584554
61585865096400,RAIA DROGASIL S/A,RAIA DROGASIL S/A,AVENIDA,GETULIO VARGAS,33,ARARANGUA,CENTRO,SC,,ATIVA,-28.934931079361,-49.485132689348
07786805000151,FARMACIA SAGRADA FAMILIA LTDA,FARMACIA SAGRADA FAMILIA,RUA,PEDRO JOAO PEREIRA,285,ARARANGUA,MATO ALTO,SC,,ATIVA,-28.950148005481,-49.499152931152
03777341008906,SERVICO SOCIAL DA INDUSTRIA,FARMASESI ARARANGUA,AVENIDA,GETULIO VARGAS,227,ARARANGUA,CENTRO,SC,,ATIVA,-28.934937748068,-49.484361454141
09080373000194,TEIXEIRA & ACORDI ZANATTA LTDA,FARMACIA ZANATTA,RUA,EXPEDICIONARIO IRACY LUCHINA,370,ARARANGUA,URUSSANGUINHA,SC,,ATIVA,-28.941956416791,-49.48227770965
10279456000196,D. M. DE LUCA & CIA LTDA,FARMACIAS DE LUCA,RUA,JOAO RODRIGUES MARTINS,427,CAPIVARI DE BAIXO,CENTRO,SC,,ATIVA,-28.451135623966,-48.953510893704
81299836000130,DROGARIA SAO JOAO LTDA,DROGARIA SAO JOAO,RUA,MANOEL PEREIRA,78,ARMAZEM,CENTRO,SC,,ATIVA,-28.262301047065,-49.016264450052
11063365000181,FSV FARMACIA LTDA,,RUA,JOSE MENDONCA,289,ARMAZEM,CENTRO,SC,,ATIVA,-28.261274968273,-49.017009931197
12687553000143,KENDER MAYER TIBINCOSKI,DROGARIA ANJO,RUA,ANTONIO DIOMARIO ROSA,113,ARMAZEM,CENTRO,SC,,ATIVA,-27.291770867351,-50.586221824291
10722061000116,ARROIO FARMA COMERCIO DE MEDICAMENTOS LTDA,ARROIO FARMA,RUA,OTILIA BARICHELO ZARDO,08,ARROIO TRINTA,CENTRO,SC,,ATIVA,-26.9309005,-51.3357217
85261584000101,DROGARIA NOSSA SENHORA DOS CAMPOS LTDA,DROGARIA NOSSA SENHORA DOS CAMPOS,RUA,OTILIA B ZARDO,64,ARROIO TRINTA,CENTRO,SC,,ATIVA,-26.930519614852,-51.336308508498
06910992000170,FARMACIA PIRAN LTDA,FARMACIA CORONEL FREITAS,AVENIDA,SANTA CATARINA,922,CORONEL FREITAS,CENTRO,SC,,ATIVA,-28.240453490903,-48.670166648035
79017976000127,FARMACIA MAIS VALE ATALANTA LTDA,REDE MAIS VALE,AVENIDA,XV DE NOVEMBRO,713,ATALANTA,CENTRO,SC,,ATIVA,-27.42122726492,-49.783408246746
01793118000187,DROGARIA E FARMACIA CENTER VALE LTDA,,AVENIDA,XV DE NOVEMBRO,802,ATALANTA,CENTRO,SC,,ATIVA,-27.421826076759,-49.783861927299
10015497000256,BARDT FARMACIA E DRUGSTORE LTDA,FARMACIA BRASIL POPULAR,RUA,29 DE DEZEMBRO,791,RIO DO CAMPO,CENTRO,SC,,ATIVA,-26.948583382157,-50.142488247469
05122210000176,FARMACIA AURORA LTDA,FARMACIA NOSSA SENHORA DO CARMO,RUA,15 DE NOVEMBRO,417,AURORA,CENTRO,SC,,ATIVA,-27.31454153974,-49.637372532886
05602731000120,SORAIA BARDT SUMARIVA,FARMACIA BARDT,RUA,XV DE NOVEMBRO,1453,AURORA,CENTRO,SC,,ATIVA,-26.915946251075,-49.068533953259
05564669000120,SILVEIRA GUIMARAES & CIA LTDA,DROGARIA MARISTA,AVENIDA,BARRIGA VERDE,15,BALNEARIO ARROIO DO SILVA,CENTRO,SC,,ATIVA,-28.988267050653,-49.412551072299
04204233000167,SR EMPREENDIMENTOS FARMACEUTICOS LTDA,FARMACIA ANTONELLI,AVENIDA,BARRIGA VERDE,684,BALNEARIO ARROIO DO SILVA,CENTRO,SC,,ATIVA,-28.984781826475,-49.417823864631
12094195000165,ANDERSON TOMASI COSTA & CIA LTDA,FARMACIA UNIAO,AVENIDA,AMANDIO CABRAL,815,BALNEARIO BARRA DO SUL,CENTRO,SC,,ATIVA,-26.459345641664,-48.602554213041
12094222000108,EWERSON DANIEL LAURINDO,FARMA FACIL,AVENIDA,SAO FRANCISCO DO SUL,230,BALNEARIO BARRA DO SUL,CENTRO,SC,,ATIVA,-26.462385648146,-48.607869208142
08889921000169,FARMACIA E DROGARIA JK LTDA,FARMACIA E DROGARIA JK,RUA,ADEMAR DOS SANTOS,103,BALNEARIO BARRA DO SUL,CENTRO,SC,,ATIVA,-26.461113373039,-48.606698090852
10209895000122,GLOBOLINK PHARMA LTDA,FARMACIA GLOBOFARMA,RUA,ADEMAR DOS SANTOS,672,BALNEARIO BARRA DO SUL,CENTRO,SC,,ATIVA,-26.461179630498,-48.606667660237
07327483000182,AGATHA CRISTINA ANSELMO DA SILVA GAYA,FARMACIA NOITE E DIA,,AVENIDADO ESTADO,1690,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.988548322488,-48.640852199407
03246904000190,CARLA RIGONI & CIA LTDA,FARMACIA QUALIFAR,AVENIDA,DO ESTADO,1.771,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.993904278684,-48.645384345635
84683481005802,CIA LATINO AMERICANA DE MEDICAMENTOS,DROGARIA CATARINENSE,RUA,700,414,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.990643905937,-48.638021176978
84683481021840,CIA LATINO AMERICANA DE MEDICAMENTOS,FARMACIA PRECO POPULAR,AVENIDA,BRASIL,1660,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.988598754078,-48.633478583342
84683481013236,CIA LATINO AMERICANA DE MEDICAMENTOS,FARMACIA PRECO POPULAR,AVENIDA,BRASIL,2560,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.995345818342,-48.628219882319
84683481016251,CIA LATINO AMERICANA DE MEDICAMENTOS,FARMACIA PRECO POPULAR,AVENIDA,DO ESTADO,2520,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.988548322488,-48.640852199407
84683481020607,CIA LATINO AMERICANA DE MEDICAMENTOS,FARMACIA PRECO POPULAR,AVENIDA,QUARTA AVENIDA,790,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-27.001690550839,-48.627849377712
01595769000162,CLAUDEMIR ANTONIO BARBOSA MATOS & CIA LTDA,,AVENIDA,PALESTINA,303,BALNEARIO CAMBORIU,NACOES,SC,,ATIVA,-26.974802931964,-48.645907982263
88212113026320,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,AVENIDA,DO ESTADO,1520,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.988548322488,-48.640852199407
88212113021875,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,AVENIDA,BRASIL,1300,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.985887511161,-48.635305691806
14815713000118,CONDOMINIO EDIFICIO RESIDENCIAL E COMERCIAL AMBAR,,RUA,1131,225,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.9963829,-48.638426
92665611027962,DIMED S/A - DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,AVENIDA,BRASIL,2085,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.991744021781,-48.630902627243
92665611024432,DIMED S/A - DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,AVENIDA,SANTA CATARINA,1,BALNEARIO CAMBORIU,ESTADOS,SC,,ATIVA,-26.992984887675,-48.646321691874
03213313000116,DROGARIA E FARMACIA ANELISE LTDA,FARMACIA NOVA ESPERANCA,RUA,JOSE ALVES CABRAL,530,BALNEARIO CAMBORIU,NOVA ESPERANCA,SC,,ATIVA,-27.027107908869,-48.611974329041
04099171000170,DROGARIA PONTOFARMA LTDA,,AVENIDA,CENTRAL,456,BALNEARIO CAMBORIU,CENTRO,SC,,INAPTA,-26.98841581395,-48.635706554781
04639230000156,SILVEIRA REFFATTI - FARMACIA E DROGARIA LTDA,FARMACIA LUISA,RUA,OSVALDO MINELLA,26,CAMBORIU,CEDROS,SC,,ATIVA,-27.032947311769,-48.647434578891
01707026000137,MEDEIROS & SERAFIM DROGARIA LTDA,FARMACIA SUPER POPULAR MASTER FARMA,AVENIDA,5A AVENIDA,321,BALNEARIO CAMBORIU,VILA REAL,SC,,ATIVA,-27.006541686231,-48.624429329873
06626253033084,EMPREENDIMENTOS PAGUE MENOS S/A,FARMACIA PAGUE MENOS,AVENIDA,BRASIL,1961,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.990587877108,-48.631746102869
79430682017289,FARMACIA E DROGARIA NISSEI S.A,DROGRARIA NISSEI,AVENIDA,JUSCELINO KUBITSCHEK DE OLIVEIRA,2211,CURITIBA,CIDADE INDUSTRIAL,PR,,ATIVA,-25.452162216162,-49.360839207359
79430682026601,FARMACIA E DROGARIA NISSEI S.A,DROGARIAS NISSEI,AVENIDA,DO ESTADO,2990,BALNEARIO CAMBORIU,NACOES,SC,,ATIVA,-26.988472951105,-48.641127426476
79430682016550,FARMACIA E DROGARIA NISSEI S.A,DROGARIA NISSEI,AVENIDA,CENTRAL,265,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.98856042524,-48.634026936171
00703437000191,FARMACIA PANFAR LTDA,,AVENIDA,BRASIL,2941,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.99801231129,-48.626057016023
85214682000198,J N THOME & CIA LTDA,FARMACIA UNIFAR,AVENIDA,BRASIL,333,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.977325397067,-48.636886434926
11122333000100,FARMACIA BARRA SUL LTDA,FARMACIA BARRA SUL,AVENIDA,BRASIL,3700,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-27.004208591303,-48.621471863529
11385627000124,MANTELLI & MANTELLI LTDA,FARMACIA VIA PRAIA,AVENIDA,BRASIL,3313,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-27.000949948888,-48.623798916999
10771545000155,MEDEIROS & PEREIRA FARMACIA LTDA,FARMACIA BRASIL SUL,AVENIDA,BRASIL,2636,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.99597969977,-48.627837080801
61585865110178,RAIA DROGASIL S/A,,AVENIDA,BRASIL,3000,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.998544017318,-48.625817628869
61585865056459,RAIA DROGASIL S/A,,AVENIDA,CENTRAL,540,BALNEARIO CAMBORIU,CENTRO,SC,,ATIVA,-26.987956709689,-48.636656016408
02416922000100,SHIRLEY SCHNEIDER RAMBO,FARMACIAS BRASIL POUPA LAR,RUA,JOSE FRANCISCO VITOR,218,BALNEARIO CAMBORIU,BARRA,SC,,ATIVA,-27.007389691196,-48.601684285608
04628149000170,GEMEZZARI FARMACIAS LTDA,VITAPHARMA FARMACIAS,AVENIDA,SANTA CATARINA,504,BALNEARIO GAIVOTA,PRAIA GAIVOTA,SC,,ATIVA,-29.148671867048,-49.57527075387
09067110000145,LAGOFARMA - FARMACIA & DROGARIA LTDA,FARMACIA LAGOFARMA,RODOVIA,JOSE TISCOSKI,3857,BALNEARIO GAIVOTA,LAGOA DE FORA,SC,,ATIVA,-29.1561506,-49.5787251
84683481023541,CIA LATINO AMERICANA DE MEDICAMENTOS,FARMACIA PRECO POPULAR,AVENIDA,NEREU RAMOS,346,BALNEARIO DE PICARRAS,CENTRO,SC,,ATIVA,-26.77190155599,-48.665140770428
07421453000130,DROGARIA E FARMACIA BALNEARIO DE PICARRAS LTDA,FARMACIA PICARRAS,AVENIDA,GETULIO VARGAS,348,BALNEARIO DE PICARRAS,CENTRO,SC,,ATIVA,-26.758777675382,-48.677401125766
08752741000130,DROGARIA E FARMACIA MAGALHAES E BORBA LTDA,DROGAFARMA,RUA,VICTOR ZIMMERMAN,143,BALNEARIO DE PICARRAS,JARDIM FLAMBOYAM,SC,,ATIVA,-26.732396515322,-48.682334138197
05296778000103,FARMACIA CAROLINA LTDA,FARMACIA GLOBO,AVENIDA,NEREU RAMOS,275,BALNEARIO DE PICARRAS,CENTRO,SC,,ATIVA,-26.772452229503,-48.66490391923
02511026000120,FARMACIA E DROGARIA COSLENE LTDA,FARMACIA BRASIL POUPA LAR,AVENIDA,GETULIO VARGAS,109,BALNEARIO DE PICARRAS,CENTRO,SC,,ATIVA,-26.758015406698,-48.675476323453
01295320000189,FARMACIA E DROGARIA FARMAPACIO LTDA,FARMACIA E DROGARIA VIDEBULA,AVENIDA,NEREU RAMOS,331,BALNEARIO DE PICARRAS,CENTRO,SC,,ATIVA,-26.772130043915,-48.665135064129
83532713000123,FARMACIA ENESSE VIEIRA LTDA,,AVENIDA,NEREU RAMOS,520,BALNEARIO DE PICARRAS,CENTRO,SC,,ATIVA,-26.77030154657,-48.666482432931
07985160000186,JVMAR FARMACIA E DROGARIA LTDA,TOPFARMA,AVENIDA,NEREU RAMOS,400,BALNEARIO DE PICARRAS,CENTRO,SC,,ATIVA,-26.771581165784,-48.665353396008
21128825000166,NOQUELI E PRADO FARMACIA LTDA,NOQUELI E PRADO FARMACIA,AVENIDA,NEREU RAMOS,3887,BALNEARIO DE PICARRAS,ITACOLOMI,SC,,BAIXADA,-26.744408065158,-48.679916544067
17965604000175,RAS FARMACIA LTDA.,REDE PRECO BARATO,AVENIDA,PARANA,661,BALNEARIO RINCAO,CENTRO,SC,,ATIVA,-28.824539569883,-49.231314755783
72135338000161,FARMACIA BUONA VITA LTDA,,AVENIDA,BUENOS AIRES,444,BARRA BONITA,CENTRO,SC,,ATIVA,-26.654925582361,-53.436449379611
04204395000103,DROGARIA DEVEGILI LTDA,DROGARIA DEVEGILI,RUA,JOSE QUINTINO PEREIRA,174,BARRA VELHA,ITAJUBA,SC,,BAIXADA,-26.701402464747,-48.686435030125
84683481030246,CIA LATINO AMERICANA DE MEDICAMENTOS,FARMACIA PRECO POPULAR,RUA,PARANA,265,BARRA VELHA,CENTRO,SC,,ATIVA,-26.6329974,-48.6839397
09025292000191,EDUARDO MATEUS KOLLING IRBER LTDA,FARMACIA CRUZ AZUL,AVENIDA,SANTA CATARINA,1.081,BARRA VELHA,CENTRO,SC,,ATIVA,-26.63460933829,-48.681508609361
13533059000197,FARMACIA UNIAO MINAS JD LTDA,FARMACIA UNIAO,AVENIDA,SANTA CATARINA,1300,BARRA VELHA,CENTRO,SC,,ATIVA,-26.642892242978,-48.684618515928
79486791000161,FARMAPASSOS MEDICAMENTOS LTDA,FARMAPASSOS POPULAR,AVENIDA,STA CATARINA,129,BARRA VELHA,CENTRO,SC,,ATIVA,-26.635049056993,-48.682416879074
17073037000142,GUSTAFARMA DROGARIA E FARMACIA LTDA.,FARMACIA FABI E ALESSANDRO SAO CRISTOVAO,RUA,VALDEMAR FRANCISCO,202,BARRA VELHA,SAO CRISTOVAO,SC,,ATIVA,-26.6327681,-48.6850453
