CNPJ,Nome,Fantasia,Tipo_Logradouro,Logradouro,Número,Município,Bairro,UF,Telefone,Situação,Latitude,Longitude
29918154000149,BUENO & BRANDAO LTDA,DROGARIA MARIANA,RUA,31 DE JANEIRO,241,ARRAIAL,PEQUIZEIRO,PI,,ATIVA,-6.655778614541,-42.535212982859
00096220000160,LUZIRENE & CIA LTDA,FARMACIA DO POVO,AVENIDA,CANDIDO MUNIZ,S/N,ARRAIAL,CENTRO,PI,,ATIVA,-6.653329838664,-42.53610787948
44862148000100,M DA G M LOPES DROGARIA,DROGARIA BATISTA,RUA,NILO CAMPELO DE MATOS,168,ASSUNCAO DO PIAUI,CENTRO,PI,,ATIVA,-5.864474267513,-41.048573437877
14222042000181,FARMACIA POPULAR DE AVELINO LOPES LTDA,FARMACIA POPULAR DE AVELINO LOPES,AVENIDA,EUTIMIO ALVES,200,AVELINO LOPES,BELO HORIZONTE,PI,,ATIVA,-10.038899332279,-44.302174445199
10990651000120,FARMACIA POPULAR DE AVELINO LOPES LTDA,FARMACIA POPULAR DE AVELINO LOPES,AVENIDA,EUTIMIO ALVES,210,AVELINO LOPES,BELO HORIZONTE,PI,,ATIVA,-10.038912436558,-44.302098791431
12019647000144,EDEM ORIZON CASTRO SILVA,FARMACIA RAIO DE SOL,RUA,S. LEAL,3922,BAIXA GRANDE DO RIBEIRO,CENTRO,PI,,ATIVA,-7.869350599417,-45.207320119984
41276767000125,MANOEL BISPO DE SOUSA,FARMACIA SANTA ISABEL,AVENIDA,FRANCISCO GUEDES DE SOUSA,480,BARRA D'ALCANTARA,CENTRO,PI,,ATIVA,-6.517042373523,-42.105817090485
14887892000107,DROGARIA IDEAL LTDA,DROGARIA IDEAL,PRACA,DO MERCADO,175,BARRA D'ALCANTARA,CENTRO,PI,,ATIVA,-4.244535646758,-42.294517763233
11221404000121,A DE O AMARO,DROGARIA AMARO,RUA,CEL CORREIA,257,BARRAS,CENTRO,PI,,ATIVA,-4.246417454982,-42.293907467592
04941540000120,ANTONIO FELIX DE FREITAS,DROGARIA SANTA LUZIA,RUA,SAO JOSE,1042,BARRAS,CORUJAL,PI,,ATIVA,-4.236151698693,-42.297860137219
07164303000199,ELANDI SALES LIMA,FARMACIA SAO LUCAS,AVENIDA,MIN. PETRONIO PORTELA,238,BATALHA,CENTRO,PI,,ATIVA,-4.021613633848,-42.075617427742
09134041000145,JEOVA DE C MACHADO FARMACIA,UNIFARMA,PRAÇA,DA MATRIZ,05,BATALHA,CENTRO,PI,,ATIVA,-5.040096582793,-42.461091628099
06196114000135,MARIA DO SOCORRO RODRIGUES COMERCIO,DROGARIA SAO JOAO,AVENIDA,CORONEL MESSIAS MELO,260,BATALHA,CENTRO,PI,,ATIVA,-4.025038605244,-42.075300892846
22486624000101,JARBAS COSTA ARAUJO,FARMACIA BOM JESUS DOS PASSOS,AVENIDA,VALENTIM MARQUES BARBOSA,345,BELA VISTA DO PIAUI,CENTRO,PI,,ATIVA,-7.971615572523,-41.871736332804
14474533000110,SIDMARIO SOUSA SILVA,FARMACIA BELEM,RUA,ANGELO L. RIBEIRO,SN,BELEM DO PIAUI,CENTRO,PI,,ATIVA,-7.376201293769,-40.97081658797
04279975000151,MARIRRELLY RIBEIRO CARDOSO BARBOSA,DROGARIA CARDOSO,RUA,15 DE NOVEMBRO,S/N,BENEDITINOS,CENTRO,PI,,ATIVA,-5.455450616144,-42.362002666238
22069738000148,ROSA MARIA BRAGA,DROGARIA ROSA FLOR,RUA,15 DE NOVEMBRO,193,BENEDITINOS,CENTRO,PI,,ATIVA,-5.455780315891,-42.362284493801
31480140000138,I DE F VELOSO,MAIS SAUDE,AVENIDA,DIRCEU ARCOVERDE,606,BERTOLINIA,CENTRO,PI,,ATIVA,-4.264486744519,-41.777800904311
18977921000174,J.B.FLIZIKOWSKI,FARMACIA BOM JESUS,AVENIDA,ADEMAR DIOGENES,SN,BOM JESUS,SAO PEDRO,PI,,ATIVA,-9.077767662675,-44.36038930009
16946496000120,FARMACENTER COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,FARMACENTER,RUA,DOM JOSE VASQUEZ,145,BOM JESUS,SAO PEDRO,PI,,ATIVA,-9.072123157953,-44.359587500919
07219651000116,R. P. ELVAS & DIOGENES LTDA,FARMACIA DA PRACA,PRACA,MARCOS AURELIO,54,BOM JESUS,CENTRO,PI,,ATIVA,-9.072237918319,-44.358676733687
10789243000104,GIRLENE DA ROCHA SANTOS ME,FARMA ROCHA,AVENIDA,MARIA JOSE RIBEIRO,S/N,BONFIM DO PIAUI,CENTRO,PI,,ATIVA,-9.164397257504,-42.87339102712
19400119000180,CLAUDIANA MENDES BARROSO AMORIM,FARMA B,AVENIDA,JOSE GOMES CHAVES,04,BREJO DO PIAUI,CENTRO,PI,,INAPTA,-8.207437297426,-42.841508743745
11455445000182,D J A DE ABREU,DROGARIA CENTRAL,AVENIDA,JOSE SOARES,37,BURITI DOS MONTES,CENTRO,PI,,ATIVA,-5.313083539299,-41.096703724229
10764369000124,CLEIA A RODRIGUES,FARMACIA PRECO POPULAR,RUA,SAO JOSE,445,CAJUEIRO DA PRAIA,BARRA GRANDE,PI,,ATIVA,-2.91167,-41.41056
41514126000161,FRANCISCO DAS CHAGAS PEREIRA FARMACIA,FARMACIA SAO GONCALO,RUA,MARCOS PARENTE,SN,CAMPINAS DO PIAUI,CENTRO,PI,,ATIVA,-7.66542409445,-41.881209616827
13732247000144,SOUSA FARMACIA LTDA,DROGARIA BEM ESTAR MAIS POPULAR,PRACA,JOSE BARBOSA DE SOUSA,150,CAMPO ALEGRE DO FIDALGO,CENTRO,PI,,ATIVA,-3.719445472098,-42.558086794818
18343396000135,JOSIEL DE SOUSA SA,DROGARIA JUNIOR,AVENIDA,JOSE ELPIDIO RAMOS,SN,CAMPO GRANDE DO PIAUI,CENTRO,PI,,ATIVA,-7.133856840494,-41.03541614536
22625512000186,MAJELA MARIA LEAL,LEALFARMA,TRAVESSA,JOSE MILTON BEZERRA,20,CAMPO GRANDE DO PIAUI,CENTRO,PI,,ATIVA,-6.777581371371,-43.013611322843
06012003000121,JOAO ALBERTO ALVES RODRIGUES,DROGARIA SAO JUDAS TADEU,AVENIDA,DEMERVAL LOBAO,1190,CAMPO MAIOR,CENTRO,PI,,ATIVA,-4.825358020338,-42.166221737496
41260753000113,M C CARVALHO FEITOSA & CIA LTDA,FARMACIA BOA ESPERANCA,AVENIDA,GETULIO VARGAS,1140,CANTO DO BURITI,CENTRO,PI,,ATIVA,-8.108976469971,-42.944779123395
05681925000169,MARIA DO SOCORRO MACEDO DOS SANTOS SOUSA,COMERCIAL SOUSA,AVENIDA,GETULIO VARGAS,1080,CANTO DO BURITI,CENTRO,PI,,ATIVA,-8.108346137161,-42.944866196603
00702051000165,MARQUES & NEGREIROS LTDA,DROGARIA NEGREIROS,AVENIDA,GETULIO VARGAS,1089,CANTO DO BURITI,CENTRO,PI,,ATIVA,-8.1084450249,-42.944736511719
33625231000140,BATISTA & QUARESMA LTDA,DROGARIA SEMPRE VIDA,AVENIDA,SANTOS DUMONT,297,CAPITAO DE CAMPOS,CENTRO,PI,,ATIVA,-4.459880885882,-41.942212927128
00391324000289,DROGARIA PONTO ALTO LTDA,FARMACIA DO POVO,RUA,JOVITO BARROS,787,CAPITAO DE CAMPOS,CENTRO,PI,,ATIVA,-4.462399735144,-41.942650511323
01203464000168,FAUSTO DE BRITO RODRIGUES,DROGARIA SAUDE,PRACA,MINOR FIRMINO DE SOUSA,17,CAPITAO GERVASIO OLIVEIRA,CENTRO,PI,,ATIVA,-8.498386483872,-41.816665470515
20123859000103,FERNANDO DE NEGREIROS SOARES,DROGARIA SOARES,TRAVESSA,JOSE TOUTA DE FIGUEIREDO,105,CARACOL,CENTRO,PI,,ATIVA,-9.281167555267,-43.328192399127
00264678000181,MARIA APARECIDA DA SILVA SOARES MARTINS LTDA,DROGA CIDA,RUA,TIRADENTES,03,CASTELO DO PIAUI,CENTRO,PI,,ATIVA,-5.323729592061,-41.548800925514
00264678000262,MARIA APARECIDA DA SILVA SOARES MARTINS LTDA,DROGA CIDA,RUA,COELHO NETO,1177,CASTELO DO PIAUI,MUTIRAO,PI,,ATIVA,-5.326553134609,-41.555875756089
13660694000135,IZABEL C. DE S. PASSOS,DROGARIA AVENIDA,AVENIDA,RAIMUNDO ALVES PEREIRA,232,COCAL,CENTRO,PI,,ATIVA,-3.468963861713,-41.557304646148
16737806000105,DROGARIA MAIS POPULAR LTDA,DROGARIA MAIS POPULAR,AVENIDA,RAIMUNDO ALVES PEREIRA,223,COCAL,CENTRO,PI,,ATIVA,-3.4690631582,-41.557388065744
19255210000159,LAILTON DA COSTA CUNHA,DROGARIA SAUDE VITAL,1A RUA,MARIA DOS ANJOS,203,COCAL DE TELHA,CENTRO,PI,,ATIVA,-4.555613468549,-41.974641081323
08967141000190,JOSE NILTON ALVES DE ARAUJO LTDA,GURGUEIA MAGAZZINE,AVENIDA,13 DE MAIO,2258,COLONIA DO GURGUEIA,CENTRO,PI,,ATIVA,-8.183894277202,-43.795575275951
41282831000423,MARIA BORGES SANTANA ALVES - FARMACIA,FARMACIA SANTANA,AVENIDA,CENTRAL,SN,COLONIA DO PIAUI,CENTRO,PI,,ATIVA,-7.229380466616,-42.178443373264
00588043000130,EDMUNDO CARVALHO CAVALCANTE,DROGARIA SANTA RITA,PRACA,S,106,CONCEICAO DO CANINDE,CENTRO,PI,,ATIVA,-7.881297520346,-41.594697082065
08713749000198,BERGIBALDO BARBOSA BEZERRA,DROGA CENTER,RUA,IPIRANGA,73,CORRENTE,CENTRO,PI,,ATIVA,-10.442452044283,-45.16292687492
15058414000149,VIDA FARMA CKM LTDA,VIDA FARMA CKM,RUA,IPIRANGA,90,CORRENTE,CENTRO,PI,,ATIVA,-10.442314529164,-45.162706906159
51071598000140,FARMACIA POPULAR DE CRISTALANDIA LTDA,,AVENIDA,AVENIDA LUIZ CUNHA NOGUEIRA,100,CRISTALANDIA DO PIAUI,CENTRO,PI,,ATIVA,-10.650882943554,-45.183042413862
11761770000173,WALDEI PEREIRA DE SOUZA,DROGARIA NOVO DIA,AVENIDA,DAVID CAMPOS,S/N,CRISTINO CASTRO,CENTRO,PI,,ATIVA,-8.823029471987,-44.224568189809
14636868000197,FARMACIA POPULAR DE CURIMATA LTDA,FARMACIA POPULAR DE CURIMATA,AVENIDA,CURIMATA,206,CURIMATA,CENTRO,PI,,ATIVA,-10.035260295406,-44.302948578587
05059887000107,LUSTOSA & CAMPELO LTDA,DROGARIA LUSTOSA FARMA,AVENIDA,BARAO DO PARAIM,439,CURIMATA,CENTRO,PI,,ATIVA,-10.031171409399,-44.302334762244
07320143000200,CLEIVAN JORGE COUTINHO BENTO,FARMACENTER,RUA,JOSE LOPES,SN,CURRAL NOVO DO PIAUI,CENTRO,PI,,ATIVA,-7.833230492899,-40.900200247456
07092356000141,J & ADRIANA COMERCIO FARMACEUTICO LTDA,DROGARIA JUNIOR,AVENIDA,JOAQUIM AMANCIO RIBEIRO,530,DIRCEU ARCOVERDE,CENTRO,PI,,ATIVA,-5.095945640544,-42.800429315731
12987146000151,EUVALDO DA SILVA LEAL,CENTERFARMA,RUA,SAO JOAO,S/N,DOM EXPEDITO LOPES,CENTRO,PI,,ATIVA,-6.958706408694,-41.646335997211
86894474000301,FARMACIA OLIVEIRA LTDA,DROGRARIA SAO LUCAS,TRAVESSA,CARQUEIJA,S/N,DOM INOCENCIO,CENTRO,PI,,ATIVA,-9.002466,-41.975066
01743589000180,EMILIANA DE S BARBOSA FARMACIA,FARMACIA EMILIANA,RUA,13 DE MAIO,298,ELESBAO VELOSO,CENTRO,PI,,ATIVA,-6.20076640565,-42.135892348427
12204384000143,FARMACIA SANTA LUCIA LTDA,,PRACA,DA INDEPENDENCIA,79,ELESBAO VELOSO,CENTRO,PI,,ATIVA,-6.202437394318,-42.137361374935
08373554000146,M. DAS GRACAS ARAUJO CAVALCANTE FARMACIA,FARMACIA NOVA SAUDE,RUA,PIAUI,1049,ELESBAO VELOSO,FATIMA,PI,,ATIVA,-6.197691678835,-42.138616076862
41285925000103,ADONILEIDE DOS SANTOS ARAUJO,FARMACIA BOA ESPERANCA,AVENIDA,MANOEL RODRIGUES,46,ELISEU MARTINS,CENTRO,PI,,ATIVA,-8.097749636344,-43.664495929075
06875480000110,GILIARDO DE SOUSA FREIRE,DROGARIA ECONOMICA,RUA,JOSE MESSIAS,1020,ELISEU MARTINS,CENTRO,PI,,ATIVA,-8.097386034854,-43.664147424851
12948363000132,LENI DE MACEDO ALVES,DROGARIA MACEDO,AVENIDA,PRESIDENTE MEDICI,S/N,ELISEU MARTINS,CENTRO,PI,,ATIVA,-8.105260558236,-43.657749369558
06732739000174,DROGARIA ELIZABETH LTDA,,RUA,CEL JOSE FORTES,604,ESPERANTINA,,PI,,ATIVA,-3.898447717347,-42.234158162912
09379071000111,EUCLIDES CANUTO VIRGINIO,ELIFARMA,RUA,CEL JOSE FORTES,685,ESPERANTINA,CENTRO,PI,,ATIVA,-3.897739248753,-42.234197356988
07215551000111,MARIA DO ROSARIO ROCHA MESQUITA,FARMACIA SAO LUCAS,RUA,CEL. JOSE FORTES,684,ESPERANTINA,CENTRO,PI,,ATIVA,-3.897743781557,-42.234312124176
04473869000104,MARIA DOS REMEDIOS BARBOSA PEREIRA SOUSA,DROGARIA GENERICA,RUA,VEREADOR RAMOS,865,ESPERANTINA,CENTRO,PI,,ATIVA,-3.898951187512,-42.235880451775
08250858000116,FLAVIO F TORRES,DROGARIA E FARMACIA SANTA ANA,PRACA,VICENTE MANOEL DO NASCIMENTO,290,FLORESTA DO PIAUI,CENTRO,PI,,ATIVA,-7.467017458969,-41.798323477524
04436217000108,DROGARIA ROMA LTDA,DROGARIA ROMA,PRACA,SEBASTIAO MARTINS,510,FLORIANO,CENTRO,PI,,ATIVA,-6.767603085268,-43.022210799634
35143338000187,DROGARIA UNIAO LTDA,DROGARIA UNIAO,PRACA,DR SEBASTIAO MARTINS,268,FLORIANO,CENTRO,PI,,ATIVA,-6.767603085268,-43.022210799634
06626253034218,EMPREENDIMENTOS PAGUE MENOS S/A,FARMACIA PAGUE MENOS,PRACA,CORONEL BORGES,147,FLORIANO,CENTRO,PI,,ATIVA,-6.768517888466,-43.01886776339
05424391000195,FARMAIS LTDA,FARMAIS,AVENIDA,SEN. DIRCEU ARCOVERDE,500,FLORIANO,IRAPUA,PI,,ATIVA,-6.7811017,-43.0235712
10321537000107,JOAQUIM BARBOSA NETO & CIA LTDA,DROGALIDER,PRACA,SEBASTIAO MARTINS,404,FLORIANO,CENTRO,PI,,ATIVA,-6.767603085268,-43.022210799634
01562400000153,F & L RODRIGUES LTDA,DROGARIA SAO LUIZ,RUA,MELCIDES BRANDAO,333,FRANCINOPOLIS,CENTRO,PI,,ATIVA,-6.398723397132,-42.264375157615
09581885000134,EXPEDITA FRANCISCA BEZERRA NOGUEIRA,DROGARIA SAO BENEDITO,RUA,NOVE DE JUNHO,429,FRONTEIRAS,CENTRO,PI,,ATIVA,-7.087516648417,-40.609993124406
20439301000123,GILPHARMA COMERCIO DE MEDICAMENTOS LTDA,DROGARIA GILPHARMA,RUA,ANISIO DE ABREU,812-A,GILBUES,CENTRO,PI,,ATIVA,-9.8321114,-45.3420196
03793281000175,IRACILDA DOS SANTOS CORDEIRO,FARMACIA E DROGARIA GRACIOSA,RUA,MARIANA DE CASTRO,15 A,GUADALUPE,CENTRO,PI,,ATIVA,-6.791473001333,-43.572285668224
17259132000135,TIAGO ALMEIDA DE CARVALHO ME,FARMACIA SANTA TERESINHA,RUA,DOMICIANO LIMA NUNES,16,GUADALUPE,CENTRO,PI,,ATIVA,-2.852008359383,-41.816589356901
09188472000194,AMAURI CARLOS MONTEIRO BORGES,FARMACIA NOSSA SENHORA DOS REMEDIOS,RUA,CORONEL CICERO PORTELA,285,INHUMA,CENTRO,PI,,ATIVA,-6.670141181781,-41.710868302521
05154607000301,DROGARIA SOUSA LTDA,FARMACIAS BIGFORT,AVENIDA,RIBEIRO GONCALVES,422,INHUMA,CENTRO,PI,,ATIVA,-6.671622104212,-41.70975886188
12257017000108,F M GONCALVES LEAL ARAUJO LTDA,DROGARIA LEAL,RUA,ADELMAR ROCHA,362,INHUMA,CENTRO,PI,,ATIVA,-7.094124887492,-43.512018541338
05090178000194,AMELIA ROSA DOS SANTOS & CIA LTDA,FARMACIA DA PAZ,AVENIDA,ALVARO RODRIGUES,48,ITAINOPOLIS,CENTRO,PI,,ATIVA,-7.44844145602,-41.4798430908
02993737000188,FRUTUOSA DE SOUSA OLIVEIRA,FARMACIA OLIVEIRA,PRACA,DO COMERCIO,210,JACOBINA DO PIAUI,CENTRO,PI,,ATIVA,-8.581692539415,-41.418325971197
09107377000119,AURELIO ALMEIDA DE MACEDO,DROGARIA MACEDO,RUA,EXPEDICIONARIO MANOEL EDUARDO,331,JAICOS,CENTRO,PI,,ATIVA,-7.360294846388,-41.139658136168
45022660000101,BRENO BORGES DE ALENCAR,BEM FARMA,AVENIDA,ENGENHEIRO RIBEIRO GONCALVES,69,JAICOS,SERRANOPOLIS,PI,,ATIVA,-7.358320347683,-41.13946248576
24452696000236,ANTONIO DE PADUA S. SENA DROGARIA,LUZIFARMA,AVENIDA,DEP ANTONIO GAIOSO,148,JOAQUIM PIRES,CENTRO,PI,,ATIVA,-3.5091048,-42.1937903
23283177000148,BETIANE L. F. CARDOSO DROGARIA,FARMA LIFE,RUA,DA UNIAO,61,JOCA MARQUES,CENTRO,PI,,ATIVA,-3.496990216617,-42.433365751386
31479552000158,C GOMES DA SILVA MEDICAMENTOS,DROGARIA BEM-ESTAR,RUA,JOAQUIM SAMPAIO,194,JOSE DE FREITAS,CENTRO,PI,,ATIVA,-4.760002343035,-42.573161630203
69606671000105,F G NEVES,DROGARIA NOSSA SENHORA DE FATIMA,RUA,GOV PETRONIO PORTELA,09,JOSE DE FREITAS,CENTRO,PI,,ATIVA,-4.759605978474,-42.574892701265
06726293000175,MANOEL SARAIVA DA COSTA,DROGARIA SANTA MONICA,PRACA,"GOVERNADOR PEDRO FREITAS,",1185,JOSE DE FREITAS,CENTRO,PI,,ATIVA,-4.758004597287,-42.576156844224
63502967000191,ISABEL FERREIRA BRAZ LIMA,,AVENIDA,MANOEL DE OLIVEIRA CASTRO,1970,JUAZEIRO DO PIAUI,CENTRO,PI,,ATIVA,-5.174278817013,-41.707961951078
33673416000120,GESSICA GOMES RIBEIRO,DROGARIA BARATEIRO,AVENIDA,MARCELO CASTRO,100,JUREMA,CENTRO,PI,,ATIVA,-9.220490231987,-43.129304438491
31479552000239,C GOMES DA SILVA MEDICAMENTOS,DROGARIA BEM-ESTAR,AVENIDA,ALFREDO COSTA,52,LAGOA ALEGRE,CENTRO,PI,,ATIVA,-4.51439962857,-42.62397903478
51133765000130,M DOS S B FERNANDES,,RUA,ALFREDO COSTA,1 S/C,LAGOA ALEGRE,CENTRO,PI,,ATIVA,-4.51439962857,-42.62397903478
18350570000177,D & L TEIXEIRA LTDA,DROGARIA MAIS SAUDE,RUA,AMADEU DIAS,07,LAGOA DO BARRO DO PIAUI,CENTRO,PI,,ATIVA,-8.476773151039,-41.528858812143
03162604000122,APARECIDA & ANJOS LTDA,DROGARIA SANTA MARIA,RUA,SAO JOSE,341,LAGOA DO SITIO,CENTRO,PI,,ATIVA,-6.516604369579,-41.568820849276
10335180000116,ADEMARIO BENVINDO E SOUSA,FARMACIA SANTA ANA,RUA,JOSE MARTINS FERR FILHO,158,LANDRI SALES,CENTRO,PI,,ATIVA,-7.261699588846,-43.931541679253
08719570000148,JOSE WENER A. P. LIMA,DROGARIA SAO FRANCISCO,RUA,RIO BRANCO,389,LANDRI SALES,CENTRO,PI,,ATIVA,-7.254051841482,-43.941630697532
26705938000109,CAMILA F. SANTOS COMERCIO DE MEDICAMENTOS,PLUSFARMA,AVENIDA,PIAUI,1413,LUIS CORREIA,CENTRO,PI,,ATIVA,-2.88416,-41.6597169
44226649000109,THIAGO V MUNIZ LTDA,,AVENIDA,PREFEITO ANTONIO DE PADUA DA COSTA LIMA,838,LUIS CORREIA,CENTRO,PI,,ATIVA,-2.88416,-41.6597169
24452696000155,ANTONIO DE PADUA S. SENA DROGARIA,LUZIFARMA,RUA,JOSE DE MELO,650,LUZILANDIA,CENTRO,PI,,ATIVA,-16.259473397517,-47.950258025876
02640370000119,ERISNALDA T CASTRO,DROGARIA CASTRO,RUA,PRESIDENTE VARGAS,225,LUZILANDIA,CENTRO,PI,,ATIVA,-3.458058004771,-42.371311392634
09414594000151,JARLYS ROCHA SILVA LTDA,FARMACIA NOSSA SENHORA DE FATIMA,AVENIDA,JOAO BATISTA PINTO,585,LUZILANDIA,BOLA DE OURO,PI,,ATIVA,-3.467545333723,-42.359426643846
13519066000134,CARLOS A. F. CARDOSO,FARMA LIFE,AVENIDA,JOSE RODRIGUES,2878,MADEIRO,CENTRO,PI,,ATIVA,-3.486545993099,-42.506971253281
09239269000108,L A SOUSA LTDA,NOVA FARMA,RUA,PRIMEIRO DE MAIO,928,MANOEL EMIDIO,ALTAMIRA,PI,,ATIVA,-8.005500192757,-43.872771758527
09197008000164,CARLOS ALMEIDA VELOSO,DRAGACENTER,RUA,1 DE MAIO,SN,MANOEL EMIDIO,CENTRO,PI,,ATIVA,-8.007319600094,-43.872978716033
97548530000100,PAULO CESAR RODRIGUES MACEDO,FARMACIA RODRIGUES,AVENIDA,MARIA CONCEBIDA DA COSTA,60,MARCOLANDIA,CENTRO,PI,,ATIVA,-4.75644985881,-42.572098445492
01159396000187,ROSANGELA R DE OLIVEIRA LEAL,DROGARIA LEAL,AVENIDA,CORINTO MATOS,98,MARCOLANDIA,CENTRO,PI,,ATIVA,-7.444356711323,-40.660693021799
10802443000150,LEYDIANE BONFIM DE SA,FCIA NOSSA SRA DO PERPETUO DO SOCORRO,PRAÇA,PEDROSA DE LUNA,122,MARCOS PARENTE,CENTRO,PI,,ATIVA,-7.1225851,-43.8929646
10213901000115,NATALIA SANTOS DE ARAUJO DROGARIA,DROGAMAIS,RUA,FRANCISCO MAIA,200,MATIAS OLIMPIO,CENTRO,PI,,ATIVA,-3.71801308723,-42.555464324395
02500856000151,R C C OLIVEIRA,FARMACIA LUIZINHA,RUA,FRANCISCO CAMELO,114,MATIAS OLIMPIO,CENTRO,PI,,ATIVA,-3.713501979574,-42.55470865261
23504707000130,DEUSIMAR SANTOS DA SILVA,DROGARIAS PAGUE MENOS,AVENIDA,JOSE DE DEUS LACERDA,2017,MIGUEL ALVES,CENTRO,PI,,ATIVA,-4.1687787,-42.8927431
01929014000238,L LIMA VIANA,DROGARIA VIANA,AVENIDA,JOSE DE DEUS LACERDA,100,MIGUEL ALVES,CENTRO,PI,,ATIVA,-4.167657200955,-42.893373685001
01929014000157,L LIMA VIANA,VIANA COMERCIO E SERVICOS,AVENIDA,MARCOS FURTADO,1703,MIGUEL ALVES,CENTRO,PI,,ATIVA,-4.182030863847,-42.897762039618
12539122000130,R. A. NOGUEIRA,FARMACIA GOMES,AVENIDA,JOSE DE DEUS LACERDA,S/N,MIGUEL ALVES,CENTRO,PI,,ATIVA,-4.1687787,-42.8927431
46000794000194,JOAO VICTOR MELO DE ALMEIDA,DROGARIA IDEAL 02,AVENIDA,NOVO RETIRO,1767,MILTON BRANDAO,CENTRO,PI,,ATIVA,-4.700176561747,-41.444840218861
01188048000138,MARIA DAS GRACAS SILVA DROGARIA LTDA,DROGARIA J M,RUA,JOSE NORONHA,305,MONSENHOR GIL,CENTRO,PI,,ATIVA,-5.563381489163,-42.609555498981
20308598000198,W ANTONIO SILVA,DROGARIA MONSENHOR GIL,RUA,JOSE NORONHA,216,MONSENHOR GIL,CENTRO,PI,,BAIXADA,-5.561800410767,-42.611338497424
39901208000117,L L DE CARVALHO MEDICAMENTOS LTDA,FARMACIA BOM PRECO,RUA,CENTRAL,64,MONTE ALEGRE DO PIAUI,CENTRO,PI,,ATIVA,-9.751851,-45.3034583
08185899000176,ISNALDO MACHADO DA SILVA & CIA LTDA,IDFARMA,AVENIDA,MANOEL LAGES REBELO,446,MORRO DO CHAPEU DO PIAUI,CENTRO,PI,,ATIVA,-3.7423476,-42.3108358
