CNPJ,Nome,Fantasia,Tipo_Logradouro,Logradouro,Número,Município,Bairro,UF,Telefone,Situação,Latitude,Longitude
17297506000107,DROGARIA BARBOSA II LTDA,DROGARIA JB,PRACA,LEANDRO MACIEL,36,PEDRINHAS,CENTRO,SE,,ATIVA,-10.918445389641,-37.666792990408
10984944000102,M&K MEDICAMENTOS LTDA,M&K MEDICAMENTOS,PRACA,LEANDRO MACIEL,397,PINHAO,CENTRO,SE,,ATIVA,-10.570437345288,-37.722786006992
37085166000168,MARIFARMA COMERCIO DE MEDICAMENTOS LTDA,FARMACIA MARIA,RUA,ERALDO LEMOS,44,POCO REDONDO,CENTRO,SE,,ATIVA,-9.805108279922,-37.684487235026
08102306000160,DROGARIA HELOFARMA LTDA,DROGARIA HELOFARMA,AVENIDA,EPIFANIO DOREA,242,POCO VERDE,CENTRO,SE,,ATIVA,-10.7112506835,-38.17918247573
08102306000241,DROGARIA HELOFARMA LTDA,DROGARIA HELOFARMA,AVENIDA,CAPITAO JOSE NARCISO,31,POCO VERDE,CENTRO,SE,,ATIVA,-10.711827477914,-38.177918056695
02747505000140,DROGARIA JJ. LTDA,FARMACIA BOA SAUDE,AVENIDA,CAPITAO JOSE NARCISO,129,POCO VERDE,CENTRO,SE,,ATIVA,-10.711835015451,-38.178461615679
07271128000139,DROGARIA PRINCIPAL J & E LTDA,FARMACIA PRINCIPAL,AVENIDA,EPIFANIO DOREA,10,POCO VERDE,CENTRO,SE,,ATIVA,-10.711400700133,-38.177669373424
16723045000205,FARMACIAS MAIS BARATO LTDA,FARMACIA MAIS BARATO,AVENIDA,CAPITAO JOSE NARCISIO,185,POCO VERDE,CENTRO,SE,,ATIVA,-10.711844501883,-38.179164089782
11028616000197,C & L COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,FARMA CENTER,RUA,IZABEL MARIA DE SANTANA,1140,PORTO DA FOLHA,CENTRO,SE,,ATIVA,-9.916902100629,-37.277441572993
04658939000107,FARMACIA DOSE CERTA LTDA,FARMACIA DOSE CERTA,RUA,AUGUSTO CESAR LEITE,144,PORTO DA FOLHA,CENTRO,SE,,ATIVA,-9.920768002011,-37.275764773263
04658939000360,FARMACIA DOSE CERTA LTDA,FARMACIA DO TRABALHADOR DA REGIAO,RUA,GOUVEIA LIMA,1209,PORTO DA FOLHA,CENTRO,SE,,ATIVA,-9.919381851632,-37.275411878322
08760867000238,FARMACIA HIPER CENTER FARMA LTDA,FARMACIA DM,RUA,JOSE PEDRO MARTINS,174,CARIRA,CENTRO,SE,,ATIVA,-10.356344624932,-37.70412940396
07739788000100,SILVESTRE & LIMA LTDA,FARMACIA JUNIOR,PRAÇA,TOBIAS BARRETO,587,PROPRIA,CENTRO,SE,,ATIVA,-10.212331017613,-36.83708361625
17363469000198,FARMACIA SOUZA & SILVA LTDA,FARMACIA DO TRABALHADOR,AVENIDA,GRACHO CARDOSO,646,PROPRIA,CENTRO,SE,,ATIVA,-10.295135837413,-37.027734458471
18026338000188,GS COMERCIO DE MEDICAMENTOS LTDA,DROGARIAS SAMPAIO,RUA,CEL ALCANTARA,47,FLEXEIRAS,CENTRO,AL,,ATIVA,-9.275258,-35.7255547
16459687000168,FARMACIA SILVEIRA LTDA,FARMACIA SILVEIRA,PRACA,JOSE COSTA FONTES,246,RIACHAO DO DANTAS,POV TANQUE NOVO,SE,,ATIVA,-11.099998441564,-37.821729359522
01699661000110,COMERCIAL DE MEDICAMENTOS JEIZA LTDA,FARMACIA SANTO EXPEDITO,PRACA,EPIFANIO GOIS,102,RIACHAO DO DANTAS,CENTRO,SE,,ATIVA,-11.06969712302,-37.726612639478
13711348000139,FARMACIA MENINO JESUS LTDA,FARMACIA MENINO JESUS,PRACA,EPIFANIO GOES,171,RIACHAO DO DANTAS,CENTRO,SE,,ATIVA,-11.069726989807,-37.726557933966
17552089000100,DROGARIA RUAN FARMA LTDA,FARMACIA ADRIANA,AVENIDA,JOSIAS CARVALHO,244,SALGADO,CENTRO,SE,,ATIVA,-11.028694705147,-37.476874366706
15614431000115,MACELO REZENDE & FILHO LTDA,DROGARIA REZENDE,AVENIDA,BARAO DO RIO BRANCO,118,RIBEIROPOLIS,CENTRO,SE,,ATIVA,-10.686257526904,-37.427069668207
15610512000147,VERONICA OLIVEIRA DOS SANTOS LTDA,FARMACIA MELHOR PRECO,AVENIDA,ABDON JOSE BARRETO,912,NOSSA SENHORA APARECIDA,CENTRO,SE,,ATIVA,-10.399438207773,-37.45395142082
00547859000115,HUGOS FARMA LTDA,HUGOS FARMACIA III,RUA,PEDRO GOES,15,SALGADO,CENTRO,SE,,ATIVA,-11.032560354714,-37.47355704249
19577407000104,FARMACIA DO TRABALHADOR PRECO BAIXO LTDA,FARMACIA DO TRABALHADOR PRECO BAIXO,AVENIDA,GOV. JOAO ALVES FILHO,325,SAO CRISTOVAO,ROSA ELZE,SE,,ATIVA,-10.924019764022,-37.105181761768
02877346000106,PRADO LOUZADA & CIA. LTDA,FARMACIA SENHOR DOS PASSOS,TRAVESSA,CARLOS MENEZES,S/N,SAO CRISTOVAO,CENTRO,SE,,ATIVA,-11.011050496987,-37.207637035718
17182581000122,SILVA PRODUTOS FARMACEUTICOS LTDA,FARMACIA DO TRABALHADOR,RUA,PANIFICADOR JOSE SILVA,250,SAO CRISTOVAO,ROSA ELZE,SE,,ATIVA,-10.926396516583,-37.107227918276
15586019000139,A. L. NASCIMENTO COSTA ANDRADE & CIA LTDA,ATACADAO DOS REMEDIOS,AVENIDA,CORONEL LOIOLA,96,SIMAO DIAS,CENTRO,SE,,ATIVA,-10.736708715262,-37.809110826887
