CNPJ,Nome,Fantasia,Tipo_Logradouro,Logradouro,Número,Município,Bairro,UF,Telefone,Situação,Latitude,Longitude
19713710000197,SL DROGARIA LTDA,DROGARIA ULTRA POPULAR,AVENIDA,LUDOVICO DA RIVA NETO,2470,ALTA FLORESTA,CENTRO,MT,,ATIVA,-9.878428552821,-56.085469537664
18125891000178,BERTOLIN E CARVALHO LTDA.,FARMA VIDA,AVENIDA,MATO GROSSO,378,ALTA FLORESTA,BOM JESUS,MT,,ATIVA,-9.861176107014,-56.078503605015
09559619000105,FARMACIA CENTRAL LTDA,FARMACIA CENTRAL,AVENIDA,CARLOS HUGUENEY,498,ALTO ARAGUAIA,CENTRO,MT,,ATIVA,-17.314939764747,-53.215542685543
05639734000139,FLAVIO ROSAN & CIA LTDA,FARMACIA ROSAN,AVENIDA,CARLOS HUGUENEY,971,ALTO ARAGUAIA,CENTRO,MT,,ATIVA,-17.314939764747,-53.215542685543
32975740000130,L M DE CARVALHO,DROGARIA FARMOVIDA,RUA,SEVERINO BOTELHO DE MELO,1197,ALTO ARAGUAIA,BOIADEIRO,MT,,ATIVA,-17.310175647056,-53.218435479792
09607825000143,MOURA COMERCIO DE MEDICAMENTOS LTDA,DROGARIA MEGAFARMA POPULAR,AVENIDA,JERONIMO SAMITA MAIA,353,ALTO ARAGUAIA,CENTRO,MT,,ATIVA,-17.315467021626,-53.215859165398
05758707000185,CLAUDIOMAR F. DA SILVA & CIA LTDA,DROGARIA CENTRAL,AVENIDA,MOISES DORNELES MONTIEL,SN,ALTO BOA VISTA,CENTRO,MT,,ATIVA,-11.6766485,-51.379035
01897271000154,CARLOS MANOEL DO CARMO & CIA LTDA,DROGARIA SAO LUCAS,AVENIDA,7 DE SETEMBRO,710,ALTO GARCAS,CENTRO,MT,,ATIVA,-16.9334175,-53.5360147
05528457000197,CEZALUCIO N. DE FIGUEIREDO,DROGARIA SOLUCAO,AVENIDA,7 DE SETEMBRO,452,ALTO GARCAS,CENTRO,MT,,ATIVA,-11.146705732671,-58.606597450512
00802956000107,LAZARO BORGES VIANA FILHO,DROGARIA SANTA CLARA,RUA,ALMIRANTE BARROSO,1093,ALTO PARAGUAI,BELA VISTA,MT,,ATIVA,-14.512059598537,-56.492794165136
10381442000260,BELLA FARMA MEDICAMENTOS LTDA,DROGARIA BELLA FARMA,AVENIDA,DAS SERIEMAS,1531 W,NOVA MUTUM,COLINA II,MT,,BAIXADA,-13.827735595816,-56.093690168503
11707318000123,FARMACIA ARTESANAL LTDA,FARMACIA ARTESANAL,RUA,ALTINO PEREIRA DE SOUZA,1125,ALTO TAQUARI,CENTRO,MT,,ATIVA,-17.82635958727,-53.282328200428
04116862000135,DROGARIA ROSAN E ROSAN LTDA,FARMAVIDA,AVENIDA,MACARIO SUBTIL DE OLIVEIRA,1069,ALTO TAQUARI,CENTRO,MT,,ATIVA,-17.8377902,-53.282612
01170819000160,SILVIA ANGELICA STANGALINI SPERANDIO,DROGARIA SAO LUCAS,AVENIDA,MACARIO SUBTIL OLIVEIRA,763,ALTO TAQUARI,CENTRO,MT,,ATIVA,-17.8377902,-53.282612
01170819000240,SILVIA ANGELICA STANGALINI SPERANDIO,DROGARIA SAO LUCAS II,AVENIDA,SARKIS SAMARA,120,ALTO TAQUARI,PARQUE ALTO TAQUARI,MT,,BAIXADA,-17.839126391398,-53.276146826462
10725533000194,TARCIANO LISE & CIA LTDA,DROGAMAIS,AVENIDA,JAIME VERISSIMO DE CAMPOS,001,APIACAS,BOM JESUS,MT,,ATIVA,-9.876144270373,-56.086290357127
05807084000193,ARLINDO MACHADO DA CUNHA,DROGARIA SAO MATEUS,AVENIDA,CASTELO BRANCO,491,ARAPUTANGA,CENTRO,MT,,ATIVA,-15.470012225076,-58.350693242431
05807084000274,ARLINDO MACHADO DA CUNHA,DROGARIA SAO MATEUS CENTRO,AVENIDA,23 DE MAIO,894,ARAPUTANGA,CENTRO,MT,,ATIVA,-16.344136010852,-53.770714745462
08963901000190,PINATTI & PONDE LTDA,DROGARIA VITORIA,AVENIDA,CASTELO BRANCO,624,ARAPUTANGA,CENTRO,MT,,ATIVA,-15.470057376631,-58.349472370744
06096141000136,R. M. NEIVA FARMACIA,DROGA VIDA,AVENIDA,23 DE MAIO,953,ARAPUTANGA,CENTRO,MT,,ATIVA,-16.344136010852,-53.770714745462
26765610000170,V ALVES SOUZA,DROGARIA UNIVERSO,AVENIDA,CASTELO BRANCO,266,ARAPUTANGA,CENTRO,MT,,ATIVA,-15.469596726668,-58.352798733584
01678322000157,BERGO COMERCIO DE MEDICAMENTOS LTDA,DROGARIA ULTRAPOPULAR,AVENIDA,PREFEITO CAIO,614S,ARENAPOLIS,VILA NOVA,MT,,ATIVA,-14.455705856117,-56.844404058804
10720510000197,BONI COMERCIO DE MEDICAMENTOS LTDA,DROGARIA LIDER,AVENIDA,PREFEITO CAIO,584 S,ARENAPOLIS,VILA NOVA,MT,,ATIVA,-14.455705856117,-56.844404058804
08600885000171,LETICIA PIOVESAN TOFFOLO,DROGARIA ARENAPOLIS,AVENIDA,PAPA PAULO VI,1086S,ARENAPOLIS,VILA NOVA,MT,,ATIVA,-14.462215329566,-56.844770118221
02025335000190,DROGA VIDA FARMACIA LTDA,DROGA-VIDA,AVENIDA,DOIS DE DEZEMBRO,845,ARIPUANA,CENTRO,MT,,ATIVA,-10.1750051,-59.4453461
10367807000110,DROGARIA SAO LUCAS LTDA,DROGARIA SAO LUCAS,AVENIDA,DOIS DE DEZEMBRO,779,ARIPUANA,CENTRO,MT,,ATIVA,-10.1750051,-59.4453461
08787659000222,E JORGE JUNIOR LTDA,FARMACIA ECONOMIZE,AVENIDA,DOIS DE DEZEMBRO,1815,ARIPUANA,CIDADE ALTA,MT,,ATIVA,-10.174817559707,-59.445471806202
08787659000141,E JORGE JUNIOR LTDA,FARMACIA ECONOMIZE,RUA,ORELIO ROSSETO ESQ. COM RUA MANOEL LUIS DE ABREU,S/N,ARIPUANA,CIDADE ALTA,MT,,ATIVA,-10.174832257628,-59.438521786057
05630048000105,DROGARIA MONTE SIAO LTDA,DROGARIA MONTE SIAO,AVENIDA,RIO BRANCO,867,BARRA DO BUGRES,MARACANA,MT,,ATIVA,-15.069476920644,-57.192298949116
04077499000277,NEIDE MARIA SANTOS POLATTO DE CAMARGO & CIA LTDA,DROGAFARMA,AVENIDA,HITLER SANSAO,453,BARRA DO BUGRES,CENTRO,MT,,BAIXADA,-15.068095377027,-57.181170422648
04077499000196,NEIDE MARIA SANTOS POLATTO DE CAMARGO & CIA LTDA,DROGAFARMA,AVENIDA,DEP HITLER SANSAO,451,BARRA DO BUGRES,CENTRO,MT,,ATIVA,-15.068079726258,-57.181170199447
07906207000179,FARMACIA OURO VERDE LTDA,FARMACIA OURO VERDE,RUA,RENE BARBOUR,417,BARRA DO BUGRES,CENTRO,MT,,ATIVA,-15.0693874,-57.1790809
07906207000250,FARMACIA OURO VERDE LTDA,FARMACIA SANTA CLARA,AVENIDA,RIO BRANCO,644,BARRA DO BUGRES,MARACANA,MT,,ATIVA,-15.069476920644,-57.192298949116
19744500000166,RONIVALDO DOS SANTOS SILVA,DROGA MAIS,AVENIDA,JOAQUIM MARIANO DE MIRANDA,998,BARRA DO BUGRES,CENTRO,MT,,ATIVA,-15.070123890708,-57.17892396878
07175308000117,BARRAPHARMA FARMACIA E MANIPULACAO LTDA,BARRAPHARMA,AVENIDA,MINISTRO JOAO ALBERTO,765,BARRA DO GARCAS,CENTRO,MT,,ATIVA,-15.891195496494,-52.262588288757
14982185000191,DROGARIA BRANDAO LTDA,DROGARIAS FARMAIS,AVENIDA,MINISTRO JOAO ALBERTO,498,BARRA DO GARCAS,CENTRO,MT,,ATIVA,-15.892139717886,-52.260847870382
00447821004915,DROGARIA ROSARIO S/A,DROGARIA ROSARIO,RUA,MATO GROSSO,745,BARRA DO GARCAS,CENTRO,MT,,ATIVA,-15.890639818223,-52.262179335701
07754019000172,J. C. CAVALHEIRO & CIA LTDA,DROGARIA ESTRELA,AVENIDA,GABRIEL FERREIRA,1043,BARRA DO GARCAS,SANTO ANTONIO,MT,,ATIVA,-15.879469347548,-52.262082705105
15614067000193,FABIO GUIMARAES TRIGO - DROGARIA BARATAO,DROGARIA BARATAO,RUA,CAPELINHA,212,QUIRINOPOLIS,CENTRO,GO,,BAIXADA,-18.443851648811,-50.45709767235
04398320000100,FARMA VIDA MEDICAMENTOS PERFUMARIA VARIEDADES LTDA,FARMA VIDA PONTAL,AVENIDA,UNIVERSITARIA,SN,PONTAL DO ARAGUAIA,JOAO ROCHA,MT,,ATIVA,-15.91389900167,-52.266436612223
12804850000121,MG PRODUTOS FARMACEUTICOS LTDA,DROGARIA CERTA,RUA,MATO GROSSO,562,BARRA DO GARCAS,CENTRO,MT,,ATIVA,-15.891608068237,-52.260453110528
19066671000183,FARMA CLINICA DROGARIA EIRELI,FARMA CLINICA,AVENIDA,BRASIL CENTRAL,734,NOVA XAVANTINA,CENTRO,MT,,BAIXADA,-14.67342801144,-52.352152863681
11453021000189,R. BARROS PRADO & CIA. LTDA,DROGARIA ATIVA,RUA,GENERAL CARNEIRO,610,BARRA DO GARCAS,VILA SANTO ANTONIO,MT,,ATIVA,-15.8758603641,-52.264374159897
15436455000121,DROGABEM COMERCIO DE MEDICAMENTOS LTDA,DROGABEM,AVENIDA,MINISTRO JOAO ALBERTO,1.026,BARRA DO GARCAS,CAMPINAS,MT,,BAIXADA,-15.89427541628,-52.257737802285
09636246000129,TIAGO SOUZA FERNANDES LTDA,DROGARIA SAO JOSE,RUA,CRISTOVAO DE JESUS,1839,BARRA DO GARCAS,JARDIM NOVA BARRA DO GARCAS,MT,,ATIVA,-15.880046577599,-52.322112808539
11910779000107,DROGARIA VIDA LTDA,DROGARIA VIDA,AVENIDA,MARCO AURELIO FURLLIM,410,BOM JESUS DO ARAGUAIA,CENTRO,MT,,ATIVA,-12.1723666,-51.504648
03498244000134,EDUVIRGENS NEVES FERREIRA & CIA LTDA,DROGARIA NEVES,RUA,DOIS,S/N,BOM JESUS DO ARAGUAIA,CENTRO,MT,,ATIVA,-12.174507007197,-51.506493755275
19418253000108,RHOBERTA MARQUES LTDA,DROGARIA POPULAR,AVENIDA,MARCO AURELIO FULLIN,SN,BOM JESUS DO ARAGUAIA,CENTRO,MT,,ATIVA,-9.072279510588,-44.358619220722
09033695000182,CARLOS MARCHETTO,DROGARIA NOSSO LAR,RUA,CAMPO GRANDE,1070,BRASNORTE,NOSSO LAR,MT,,ATIVA,-12.117133986748,-58.001367043026
37501905000155,CLAUDETE TREVISAN,FARMACIA E LABORATORIO SAO LUCAS,RUA,IGUATEMI,195,BRASNORTE,CENTRO,MT,,ATIVA,-12.124923117201,-58.003881172996
08242816000133,FARMA POPULAR LTDA,FARMA POPULAR,AVENIDA,04 DE JULHO,1061,JURUENA,CENTRO,MT,,ATIVA,-16.34431897719,-53.770698644079
08409444000197,DROGARIA E PERFUMARIA MATIAS E LAURO LTDA,DROGARIA HORIZONTE,AVENIDA,OURO PRETO,303,OURO BRANCO,PRIMEIRO DE MAIO,MG,,ATIVA,-20.53059586094,-43.717450748233
17008414000160,E. DE CARVALHO LTDA,FARMA JUNCO,AVENIDA,NOSSA SENHORA DO CARMO,1207B,CACERES,JUNCO,MT,,ATIVA,-16.100816898744,-57.68689972324
08490490000163,DROGARIA DNER LTDA,DROGARIA DNER,AVENIDA,SANTOS DUMONT,180,CACERES,DNER,MT,,ATIVA,-16.075709683856,-57.665938165815
01799783000188,DROGARIA PIRAVI LTDA,DROGARIA SANTA IZABEL,AVENIDA,TALHAMARES,1200,CACERES,SANTA ISABEL,MT,,ATIVA,-16.087065457839,-57.680260397509
09427387000131,DROGARIA REGIA LTDA,DROGA MASTER,AVENIDA,JOSE PINTO DE ARRUDA,2760,CACERES,CIDADE NOVA,MT,,ATIVA,-16.106062816957,-57.696391756552
08986814000159,DROGARIA STANDART LTDA,DROGA CENTER,AVENIDA,SAO LUIZ,2270,CACERES,JUNCO,MT,,ATIVA,-16.090945019008,-57.686292925422
11354241000155,E. FERREIRA LANDIM,DROGARIA BOA ESPERANCA,AVENIDA,PRINCIPAL,S/N,CACERES,CARAMUJO,MT,,ATIVA,-16.105294044664,-57.668753813996
36932994000121,DROGARIA MIRANDA LTDA,DROGARIA CONFIANCA,RUA,DOS SILVA,12,CACERES,COHAB NOVA,MT,,BAIXADA,-16.05037869236,-57.659407322136
16751902000108,A & A COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,DROGA VIVA,RUA,SAGUARAGI,389,ROLANDIA,VILA OLIVEIRA,PR,,BAIXADA,-23.317771777203,-51.386948723388
10737685000107,FARMACIA GALENA MANIPULACAO DE FORMULAS LTDA,FARMACIA ECONOMIZE,RUA,PADRE CASSEMIRO,2120,CACERES,CENTRO,MT,,ATIVA,-16.082522157992,-57.688249198353
00059344000176,R DE FREITAS DEL SANTO LTDA,DROGARIA AMERICANA,AVENIDA,SAO JOAO,385,CACERES,CAVALHADA I,MT,,BAIXADA,-16.061564965483,-57.678289570364
07730681000192,J. R. DE CARVALHO E CIA LTDA,DROGARIA JOAQUIM MURTINHO,RUA,JOAQUIM MURTINHO,538,CACERES,CAVALHADA,MT,,ATIVA,-16.066439042051,-57.673446453721
12930121000111,JOSE CARLOS PAZ LANDIM,DROGARIA SAO JOSE,RUA,JOAQUIM MURTINHO,07,CACERES,CAVALHADA,MT,,ATIVA,-16.068776044224,-57.677456522878
13000044000163,M. DA S. R. SILVERIO,DROGARIA FARMAVIDA,RUA,ANTONIO MARIA,176,CACERES,CENTRO,MT,,ATIVA,-16.066294620998,-57.685454366914
08930594000141,M. V. DE OLIVEIRA ROCHA,FARMACIA SAUDE,TRAVESSA,DA LUZ,1587,CACERES,MONTE VERDE,MT,,ATIVA,-16.080168353431,-57.67701321639
01373107000148,W.I. DOS SANTOS LTDA,DROGA FEIRA,RUA,PE. CASSEMIRO,991,CACERES,CENTRO,MT,,BAIXADA,-16.073245011516,-57.687114070706
06973607000134,W. INACIO DOS SANTOS & CIA LTDA,DROGA FEIRA 3,RUA,PADRE CASSEMIRO,2090,CACERES,CENTRO,MT,,ATIVA,-16.082310778049,-57.688290448553
04302412000137,A MENDES DOS SANTOS - DROGARIA,DROGARIA MENDES,RUA,ALVES FERREIRA,1210,CAMPINAPOLIS,CENTRO,MT,,ATIVA,-14.535190787863,-52.796141721903
01395653000180,G. SOUZA DA PAZ & CIA LTDA,DROGARIA SOUZA,RUA,ALVES FERREIRA,1240,CAMPINAPOLIS,CENTRO,MT,,ATIVA,-14.534955978829,-52.796071326548
05425235000149,FARMACIA AVENIDA LTDA,FARMACIA AVENIDA,AVENIDA,BRASIL,536 NE,CAMPO NOVO DO PARECIS,CENTRO,MT,,BAIXADA,-13.659542269515,-57.889616470381
26543256000139,FARMACIA DROGACITY LTDA,DROGACITY,AVENIDA,BRASIL,884-NE,CAMPO NOVO DO PARECIS,CENTRO,MT,,ATIVA,-13.659542269515,-57.889616470381
05562705000116,FARMACIA MODERNA LTDA,FARMACIA MODERNA,AVENIDA,RIO GRANDE DO SUL,143-NE,CAMPO NOVO DO PARECIS,CENTRO,MT,,ATIVA,-13.663044153674,-57.890444752136
05549190000114,SIMONE SAMARA CARDOSO CAPISTRANO,FARMACIA BIOFARMA,AVENIDA,RIO GRANDE DO SUL,413,CAMPO NOVO DO PARECIS,CENTRO,MT,,ATIVA,-13.662359037094,-57.887793106942
18907200000198,WB DROGARIA LTDA,FARMA & VIDA CNP,AVENIDA,OLACYR DE MORAES,1535SE,CAMPO NOVO DO PARECIS,JARDIM PRIMAVERA,MT,,ATIVA,-13.656076927337,-57.893984214597
20397408000156,AULER E BELLE LTDA,ALTA FARMA,AVENIDA,VEREADOR CESAR LIMA,S/N,CAMPO VERDE,SAO MIGUEL,MT,,ATIVA,-15.5498535,-55.1729923
07918624000131,DROGARIA CAMPO VERDE LTDA,DROGARIA FARMAVIDA,AVENIDA,BRASIL (LOT CAMPO REAL),155,CAMPO VERDE,CENTRO,MT,,ATIVA,-15.550460093397,-55.167981611521
06137455000130,GAMPERT AULER & CIA LTDA,DROGARIA BOA ESPERANCA,RUA,JOAO PESSOA,728,CAMPO VERDE,CENTRO,MT,,BAIXADA,-15.548051826549,-55.16842335097
07912792000110,FARMACIAS GARDIN LTDA,FARMACIA CENTRAL,AVENIDA,BRASIL,368,CAMPO VERDE,CENTRO,MT,,ATIVA,-15.550460093397,-55.167981611521
12602406000123,DROGARIA CENTRAL LTDA,DROGARIA CENTRAL,RUA,DANILO ANTONIO GELATTI,S/N,CAMPOS DE JULIO,CENTRO,MT,,ATIVA,-13.72048376814,-59.258683623018
04252211000172,JOTAFARMA DROGARIA LTDA,JOTAFARMA,AVENIDA,SANTA CATARINA,357,CANARANA,CENTRO,MT,,ATIVA,-15.064750403319,-57.17406530507
03110652000177,L. S. DO NASCIMENTO DROGARIA,DROGARIA MONIA,AVENIDA,RIO GRANDE DO SUL,266,CANARANA,CENTRO,MT,,ATIVA,-11.532763435861,-54.365387032576
02736133000156,MARLY L. TAKANASHI & CIA LTDA,DROGARIA BIOFARMA,AVENIDA,RIO GRANDE DO SUL,236,CANARANA,CENTRO,MT,,ATIVA,-11.532565771831,-54.365245860413
11051538000141,GUSTAVO CEREZA & CIA LTDA,ULTRA POPULAR,RUA,BARRA DO GARCAS,75,CANARANA,CENTRO,MT,,ATIVA,-15.611192618016,-56.116853189714
14149500000102,V.P. COMERCIO DE MEDICAMENTOS LTDA,FARMACIA ECONOMIZE CANARANA,AVENIDA,PARANA,101,CANARANA,CENTRO,MT,,ATIVA,-15.553079606441,-55.1682942977
04149987000161,C R FERREIRA DE SOUZA & CIA LTDA,FARMACIA DO POVO,AVENIDA,ANTONIO CASTILHO,SN,CARLINDA,CENTRO,MT,,BAIXADA,-9.967424317183,-55.823655467804
03731906000174,DROGARIA CARLINDA LTDA,FARMACIAS DESCONTOFACIL,AVENIDA,CUIABA,1657,CACOAL,CENTRO,RO,,INAPTA,-11.424676824561,-61.453504459876
14876562000108,F R DOS SANTOS DROGARIA,DROGARIA DO FERNANDINHO,RUA,MOGNO,SN,CARLINDA,CENTRO,MT,,ATIVA,-9.968590792777,-55.825500537643
04873864000179,ELIZANDRA ETTORE DE QUEIROZ,FARMA +,AVENIDA,VINICIUS SOARES DO NASCIMENTO,222,PONTA PORA,JARDIM UNIVERSITARIO,MS,,ATIVA,-22.562918044587,-55.696350166492
03435570000100,GERALDO VARGAS NOGUEIRA NETO LTDA,DROGARIA SAO RAPHAEL,AVENIDA,04 DE JULHO,1038,CASTANHEIRA,CENTRO,MT,,ATIVA,-16.34431897719,-53.770698644079
10754509000183,R S NOGUEIRA & CIA LTDA,MEGAFARMA,AVENIDA,04 DE JULHO,606,CASTANHEIRA,CENTRO,MT,,ATIVA,-16.34431897719,-53.770698644079
13439115000129,NATU FARMA FARMACIA E DROGARIA LTDA,NATU FARMA FARMACIA E DROGARIA,RUA,DR PENN GOMES,205,CHAPADA DOS GUIMARAES,CENTRO,MT,,ATIVA,-15.4611257,-55.7473694
00394639000107,FARMACIA E DROGARIA FRITSCH LTDA,DROGARIA ANGELICA,AVENIDA,MARECHAL CANDIDO RONDON,1122,CLAUDIA,CENTRO,MT,,ATIVA,-16.347035460831,-53.761327288316
12141798000170,ANGELO DONALD ALVES FERREIRA LTDA,FARMACIA BEM-ESTAR,AVENIDA,MARECHAL CANDIDO RONDON,1640,CLAUDIA,CENTRO,MT,,ATIVA,-16.467243007602,-54.624412886158
13323579000175,MABIO DA SILVA BENTO E CIA LTDA,DROGARIA ARAGUAIA,AVENIDA,ARAGUAIA ESQ/C RUA JOSE TENORIO,S/N,COCALINHO,SETOR NOVO COCALINHO,MT,,ATIVA,-14.3952584194,-50.9950255095
04179022000111,A. DE PAULO & CIA. LTDA,DROGARIA DE PAULO,AVENIDA,MARECHAL RONDON,603,COLIDER,CENTRO,MT,,ATIVA,-13.656017480339,-57.899781445614
20169475000113,AGUIAR LOURENCO BOSSA,ULTRA BRASIL FARMA,AVENIDA,DAURI RIVA,214,COLIDER,JARDIM MARINGA,MT,,BAIXADA,-10.821531971389,-55.450362747331
01856038000123,DROGARIA J L LTDA,DROGARIA HIPER POPULAR,AVENIDA,DOS MIGRANTES,SN,NOVA GUARITA,BAIRRO CENTRO,MT,,ATIVA,-10.298738234533,-55.393221029035
11768408000124,DROGARIA SAO JOSE LTDA,DROGARIA SAO JOSE,AVENIDA,MARECHAL RONDON,16,COLIDER,CENTRO,MT,,ATIVA,-10.8152943,-55.452549
10593443000278,E. V. RIBEIRO SERVICOS ADMINISTRATIVOS LTDA,,RUA,DOS IMIGRANTES,S/N,GLORIA D'OESTE,CENTRO,MT,,SUSPENSA,-15.768382558005,-58.311130783241
01677612000186,DROGARIA REAL LTDA,DROGARIA REAL,AVENIDA,MARECHAL RONDON,617,COLIDER,CENTRO,MT,,ATIVA,-13.656046651403,-57.899902295435
11226317000167,MEDCALL FARMA POPULAR LTDA,MEDCALL,RUA,RIO XINGU,732,COLIDER,CENTRO,MT,,ATIVA,-10.815786830872,-55.451346675793
09288354000158,L M DOS SANTOS BOSSA,ECONOMICA MAIS FARMA,AVENIDA,DAURI RIVA,214,COLIDER,JARDIM MARINGA,MT,,ATIVA,-10.821531971389,-55.450362747331
04252853000171,MARCIO DE ALMEIDA OLIVEIRA & CIA LTDA,CANTINA UNIVERSITARIA,AVENIDA,IVO CARNELOS,1039,COLIDER,JARDIM EUROPA,MT,,ATIVA,-10.8045299,-55.4560027
14219256000107,MARILUZ COMERCIO DE MEDICAMENTOS LTDA,DROGARIA MARILUZ,AVENIDA,DOS MIGRANTES,SN,NOVA GUARITA,CENTRO,MT,,ATIVA,-10.298738234533,-55.393221029035
15558177000185,J. B. DAMASCENA LTDA,FARMACIA DO POLACO,AVENIDA,MARECHAL CANDIDO RONDON,1082,COLIDER,CENTRO,MT,,ATIVA,-10.8152943,-55.452549
07966789000189,DROGARIAS SAUDE LTDA,DROGARIA SAUDE,AVENIDA,OSWALDO TOMAZZI,45,COLNIZA,CENTRO,MT,,ATIVA,-9.453979930783,-59.21677907727
05278792000184,MARILZA DOS SANTOS LOPES,FARMACIA NACIONAL,AVENIDA,TARUMA,383,COLNIZA,CENTRO,MT,,ATIVA,-9.454932821314,-59.219607660858
07868027000140,MELISSA D. M. CASTRO DROGARIA,DROGARIA PAULISTA,AVENIDA,DOIS MIL,SN,COLNIZA,CENTRO,MT,,ATIVA,-9.456808895085,-59.225420504448
01499476000181,MONICA ARNOLD VIEIRA DE ANDRADE,FARMACIA CENTRAL,AVENIDA,OSVALDO TOMAZI,32,COLNIZA,CENTRO,MT,,ATIVA,-9.453979930783,-59.21677907727
13093744000140,GRACIELA FAGUNDES DE OLIVEIRA LTDA,DROGARIA POPULAR,TRAVESSA,RICIERI MASUTTI,270 E,COMODORO,CENTRO,MT,,ATIVA,-13.6598217,-59.7895255
09571632000180,FARMACIA GUAPORE LTDA,DROGARIAS ULTRA POPULAR,AVENIDA,PREFEITO VALDIR MASUTTI,545N,COMODORO,CENTRO,MT,,ATIVA,-13.658732957206,-59.789768385698
