CNPJ,Nome,Fantasia,Tipo_Logradouro,Logradouro,Número,Município,Bairro,UF,Telefone,Situação,Latitude,Longitude
17861970000184,DROGANIL LTDA.,AMERICANA SAUDE,RUA,ARLINDO PEDRO DA COSTA,01,AGUANIL,FEIRA,MG,,ATIVA,-20.942815815013,-45.387817654228
20111482000164,BRAGMA COMERCIO FARMACEUTICO LTDA,FARMALAR,RUA,FRANCISCO JOAQUIM CARVALHO,120,AGUAS FORMOSAS,CENTRO,MG,,ATIVA,-21.890479633799,-45.590898543829
05008159000176,CANDIDO & OLIVEIRA DROGARIA LTDA,DROGARIA SAO JOSE,RUA,DR SEBASTIAO FIGUEIREDO,780,AGUAS FORMOSAS,CENTRO,MG,,ATIVA,-17.083132680079,-40.935943406511
11934594000205,DROGARIA ARAUJO E ARGOLO LTDA,FARMA BRASIL,AVENIDA,BIAS FORTES,181,AGUAS FORMOSAS,CENTRO,MG,,ATIVA,-17.082870997061,-40.935969809506
04330259000402,DROGARIA IRMAOS VIEIRA LTDA,DROGAFARMA VIEIRA XIII,RUA,HERCULANO SILVA,08,MONTE FORMOSO,CENTRO,MG,,ATIVA,-16.867482703999,-41.253562557362
20431869000106,DROGARIA CARVALHO E MAGALHAES LTDA,DROGARIA NOVA ERA,RUA,DIVALDO VIANA,571,AGUAS FORMOSAS,CENTRO,MG,,ATIVA,-17.082347912079,-40.936963979968
12391259000190,DIDIDHATHA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,DROGARIA RAMALHO,PRACA,TRISTAO DA CUNHA,51,NOVO ORIENTE DE MINAS,CENTRO,MG,,ATIVA,-17.415585491896,-41.217522279642
20008109000182,SIMONE PEDROSO LEITE,FARMACIA CENTRAL,AVENIDA,BIAS FORTES,136,AGUAS FORMOSAS,CENTRO,MG,,ATIVA,-17.082885120568,-40.935450131509
17683534000162,DROGARIA SOUSA ROCHA LTDA,DROGARIA MAIS SAUDE,PRACA,DO MERCADO,49,AGUAS VERMELHAS,MACHADO MINEIRO,MG,,ATIVA,-15.52167,-41.49806
18764886000105,AZOFARMA LTDA,,AVENIDA,DR AMERICO M DA COSTA,92,AIMORES,CENTRO,MG,,ATIVA,-19.492677380095,-41.061839424568
42866046000138,DROGA HELLP LTDA,,AVENIDA,RAUL SOARES,158,AIMORES,CENTRO,MG,,ATIVA,-19.49200079287,-41.062606201071
08424349000162,DROGALESTE AIMORES LTDA,,AVENIDA,RAUL SOARES,459,AIMORES,CENTRO,MG,,ATIVA,-19.493452287043,-41.065124040966
16569204000188,DROGARIA FONSECA LTDA,,AVENIDA,DR AMERICO M DA COSTA,124,AIMORES,CENTRO,MG,,ATIVA,-19.492916096697,-41.061736494797
97547239000118,DROGARIA MAGRI LTDA,,RUA,LUIZ MARTINS SOARES,26,AIMORES,RUA NOVA,MG,,ATIVA,-19.497768528625,-41.071496366878
16572919000190,DROGARIA ROFEMA LTDA,,AVENIDA,DR AMERICO M DA COSTA,80,AIMORES,,MG,,ATIVA,-19.492519087853,-41.061907317984
04711674000155,DROGARIA FARMAVITOR LTDA,DROGARIA PAIVA,RUA,PEDRO NOLASCO,1164,AIMORES,CENTRO,MG,,ATIVA,-19.493981604229,-41.061819810915
21709993000145,DROGARIA BENFICA SOCIEDADE UNIPESSOAL LTDA,DROGARIA S CHAVES,PRACA,MONSENHOR NAGEL,102,AIURUOCA,CENTRO,MG,,ATIVA,-21.975686297275,-44.603586669361
20720582000198,DROGARIA ALVES & SOUZA LTDA,DROGA SOUZA,RUA,CAPITAO MANOEL BORGES PINTO,111,ALAGOA,CENTRO,MG,,ATIVA,-22.170604500999,-44.641485235021
07834750000108,FARMA 10 COMERCIO DE MEDICAMENTOS LTDA,POUPE JA,RUA,JOSE PEDRO RIBEIRO,45,ALAGOA,CENTRO,MG,,ATIVA,-22.17092102366,-44.639817905762
12291254000195,FARMAMINEIRA LTDA,,RUA,LUIZ FERRARI,340,ALBERTINA,CENTRO,MG,,ATIVA,-22.199251175925,-46.61833815012
17651506000163,DROGALEM LTDA,,PRACA,PRESIDENTE VARGAS,60,ALEM PARAIBA,CENTRO,MG,,ATIVA,-21.883580126106,-42.699774636133
38585469000102,DROGARIA BAIRRO DA SAUDE LTDA,DROGAMAIS SAO JOSE,RUA,BARAO DE SAO GERALDO,42,ALEM PARAIBA,SAO JOSE,MG,,ATIVA,-21.87424768781,-42.678030870239
16604100000167,DROGARIA BELLO ALEM PARAIBA LTDA,PHARMA NATURAL,RUA,ADAO ARAUJO,163,ALEM PARAIBA,PORTO NOVO,MG,,ATIVA,-21.8853684,-42.6992596
07262143000110,DROGARIA CIDADE ALTA LTDA,,AVENIDA,JOSE TEIXEIRA RIOS,660,ALEM PARAIBA,VILA CAXIAS,MG,,ATIVA,-21.869642746139,-42.699915634419
11564434000130,DROGARIA ILHA DE ALEM PARAIBA LTDA,,RUA,MARECHAL FLORIANO,176,ALEM PARAIBA,PORTO NOVO,MG,,ATIVA,-21.88333,-42.7
13450926000120,DROGARIA MINEIRA DE ALEM PARAIBA LTDA,,RUA,CEL. CASTELO BRANCO,103,ALEM PARAIBA,VILA LAROCA,MG,,ATIVA,-21.87639928849,-42.697300183725
16603870000195,DROGARIA NOVA ALEM PARAIBA LTDA,,RUA,JOSE MERCADANTE,594,ALEM PARAIBA,PORTO VELHO,MG,,ATIVA,-21.888779811839,-42.708008602328
16604217000140,DROGARIA OLIVEIRA ALEM PARAIBA LTDA,DROGARIA OLIVEIRA,RUA,CORONEL OSCAR CORTES,122,ALEM PARAIBA,PORTO NOVO,MG,,ATIVA,-21.882457767767,-42.696048325949
07470506000103,DROGASERV - DROGARIA LTDA,,RUA,CEL. CASTELO BRANCO,35,ALEM PARAIBA,VILA LAROCA,MG,,ATIVA,-21.876216121955,-42.697693995213
16604860000174,FARMACIA E DROGARIA ALEM PARAIBA LTDA,FARMACIA GALENO,RUA,CORONEL OSCAR CORTES,251,ALEM PARAIBA,PORTO NOVO,MG,,ATIVA,-21.882601478287,-42.696221880961
04834417000100,MASTER FARMA DE ALEM PARAIBA LTDA,MASTER FARMA,AVENIDA,DEZOITO DE JULHO,287,ALEM PARAIBA,PRACA DA BANDEIRA,MG,,ATIVA,-21.87784770215,-42.68660115429
07630989000166,OLIVEIRA FERRAZ MEDICAMENTOS LTDA,DROGAMAIS,RUA,ADAO ARAUJO,26,ALEM PARAIBA,PORTO NOVO,MG,,ATIVA,-21.886377538063,-42.70118163526
14129421000121,REUNEDROGAS ALEM PARAIBA LTDA,,RUA,CORONEL OSCAR CORTES,180,ALEM PARAIBA,PORTO NOVO,MG,,ATIVA,-21.88209915671,-42.695809433095
41794058000131,BENTO EUGENIO DE OLIVEIRA & CIA LTDA,DROGARIA SANTA MARIA,RUA,AFONSO ARINOS,87,ALFENAS,APARECIDA,MG,,ATIVA,-21.422676509909,-45.953143027589
41794058000212,BENTO EUGENIO DE OLIVEIRA & CIA LTDA,DROGARIA SANTA MARIA,PRACA,DOUTOR EMILIO DA SILVEIRA,356,ALFENAS,CENTRO,MG,,ATIVA,-21.424943,-45.94862
19737510000174,T & M DROGARIA E PERFUMARIA LTDA,DROGA TELES,RUA,PROFESSORA GABRIELA VARELA,651,BELO HORIZONTE,JARDIM GUANABARA,MG,,ATIVA,-19.830346498559,-43.932137509776
05752093000124,DROGARIA MELO DE ALMEIDA LTDA,DROGARIA SAO DIMAS,RUA,SAO PAULO,1431,BELO HORIZONTE,LOURDES,MG,,ATIVA,-19.925887867432,-43.941812419376
25318593000160,VIEIRA SERVICOS FARMACEUTICOS LTDA,DROGARIA VIEIRA,RUA,ESPIRITO SANTO,246,TRES PONTAS,PADRE VITOR,MG,,ATIVA,-21.365428122264,-45.504732183101
04315972000630,DIAS & ROCHA LTDA,REDE NATUS FARMA,AVENIDA,SAO JOSE,1133,ALFENAS,CENTRO,MG,,ATIVA,-21.428609335511,-45.946302827663
03249225000174,DROGARIA ALFENENSE LTDA,DROGARIA ALFENENSE,RUA,FRANCISCO MARIANO,172,ALFENAS,CENTRO,MG,,ATIVA,-21.431601099405,-45.947573588205
04826112000157,DROGARIA MOREIRA DINIZ LTDA,DROGARIA DINIZ,RUA,MARIQUINHA GOMES,716,BOA ESPERANCA,SINARA,MG,,ATIVA,-21.10028961259,-45.554922998676
21104745000170,DROGARIA BERNARDES & CAMILO LTDA,DROGARIA BERNARDES,PRACA,GETULIO VARGAS,176,ALFENAS,CENTRO,MG,,ATIVA,-21.428894180363,-45.947597060528
38484424000141,DROGARIA BETANIA DE ALFENAS LTDA,,RUA,JOAO DE SOUZA SOBRINHO,843,ALFENAS,JARDIM NOVA AMERICA,MG,,ATIVA,-21.415134463465,-45.953958276825
18885285000150,DROGARIA DOS LAGOS DE ALFENAS LTDA,,PRAÇA,FAUSTO MONTEIRO,264,ALFENAS,CENTRO,MG,,ATIVA,-21.425350204706,-45.949333515716
12825711000184,DROGARIA KELLE BRAGA & CIA LTDA,DROGARIA NOBRE,RUA,DA SAUDADE,245,ALFENAS,VILA BETANIA,MG,,ATIVA,-21.417005817134,-45.955401866676
64387996000112,KELLE CRISTINA CARDOSO BRAGA,DROGAMED,RUA,REDENCAO,430,ALFENAS,VILA BETANIA,MG,,ATIVA,-21.417187865924,-45.95598669867
10376121000196,DROGARIA LACERDA ALFENAS LTDA,,AVENIDA,PEDRO ALBERTO LEITE,700,ALFENAS,VILA SANTA EDWIRGES,MG,,ATIVA,-21.422212299156,-45.979536551041
21016337000167,DROGARIA MEDPHARMA COMERCIO DE MEDICAMENTOS LTDA.,DROGARIA MEDPHARMA,RUA,SUL,22,ALFENAS,RECREIO VALE DO SOL,MG,,ATIVA,-21.422838218458,-45.974758802084
11219362000194,DROGARIA REGENCIA LTDA,DROGARIA REGENCIA,AVENIDA,JOVINO FERNANDES DE SALLES,770,ALFENAS,JARDIM ALVORADA,MG,,ATIVA,-21.42412339099,-45.965823717563
19604537000199,DROGARIA SANTA CLARA DE ALFENAS LTDA,,TRAVESSA,PADRE CORNELIO HANS,54,ALFENAS,APARECIDA,MG,,ATIVA,-21.425416761849,-45.95680195374
14607260000134,DAVIDSON GARCIA DE OLIVEIRA LTDA,DROGARIA SANTA MARIA MANIPULACAO,RUA,CONEGO JOSE CARLOS,140,ALFENAS,CENTRO,MG,,ATIVA,-21.425972190418,-45.947487925155
05470666000127,MAURO BRAGA JUNIOR,DROGAMED,RUA,TIRADENTES,2541,ALFENAS,JARDIM SAO CARLOS,MG,,ATIVA,-21.425786031849,-45.945482597716
01683583000165,MILTON MANOEL RAFAEL,DROGARIA SAO GABRIEL,RUA,JOAO PAULINO DAMASCENO,1024,ALFENAS,SANTA RITA,MG,,ATIVA,-21.430581749546,-45.958385858369
06986973000209,NARA CRISTINA DE SOUZA COBRA OLIVEIRA,DROGRARIA COBRA,RUA,BENJAMIN CONSTANT,3085,ALFENAS,JARDIM SAO CARLOS,MG,,ATIVA,-21.423392488783,-45.943793198398
06986973000128,NARA CRISTINA DE SOUZA COBRA OLIVEIRA,DROGARIA COBRA,AVENIDA,JOVINO FERNANDES SALLES,1920,ALFENAS,RECREIO VALE DO SOL,MG,,ATIVA,-21.422680765823,-45.976324810936
09146326000104,POLLYANA CARDOSO BRAGA & CIA LTDA,,AVENIDA,JOSE PAULINO DA COSTA,397,ALFENAS,CENTRO,MG,,ATIVA,-21.4385341356,-45.948334922654
61585865023283,RAIA DROGASIL S/A,,PRACA,GETULIO VARGAS,120,ALFENAS,CENTRO,MG,,ATIVA,-21.428894180363,-45.947597060528
01801111000160,DROGARIA DAMIAO LTDA,,AVENIDA,LINCOLN WESTIN DA SILVEIRA,1431,ALFENAS,CAMPINHO,MG,,ATIVA,-21.435313035543,-45.944451637058
01662496000121,ZELENA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,,AVENIDA,GOVERNADOR VALADARES,144,ALFENAS,CENTRO,MG,,ATIVA,-21.423157379694,-45.946941425068
08862809000134,DROGATERMI LTDA,,RUA,ANGELO BERTOLIM,19,ALFREDO VASCONCELOS,CENTRO,MG,,ATIVA,-21.145810870027,-43.776228424098
01565754000151,SOUZA & IRMAS LTDA,DROGARIA SAO JUDAS TADEU,RUA,ANGELO BERTOLIN,35,ALFREDO VASCONCELOS,CENTRO,MG,,ATIVA,-21.145795756886,-43.776219566579
05506906000104,ADA ELANE FERREIRA DE SOUSA ALCANTARA,,AVENIDA,OLINDO DE MIRANDA,655,ALMENARA,CENTRO,MG,,ATIVA,-16.175557303324,-40.693424605156
07175491000150,FIDELINO CARVALHO FILHO,DROGARIA NOVA ERA,AVENIDA,OLINDO DE MIRANDA,74,ALMENARA,CENTRO,MG,,ATIVA,-16.164213549888,-40.68673513396
25102146005561,IRMAOS MATTAR & CIA LTDA,FARMACIA E DRUGSTORE INDIANA,RUA,ARGEMIRO DE AGUILAR,557,ALMENARA,CENTRO,MG,,ATIVA,-16.179161605509,-40.695437686842
25102146005995,IRMAOS MATTAR & CIA LTDA,"DROGARIA, DRUGSTORE E FARMACIA INDIANA",AVENIDA,OLINDO DE MIRANDA,839,ALMENARA,SAO PEDRO,MG,,ATIVA,-16.174045082263,-40.692663193072
07052185000127,LEANDRO B ANDRADE MEDICAMENTOS,DROGANOVA,AVENIDA,JUSCELINO KUBISTCHEK,100,ALMENARA,CIDADE NOVA,MG,,ATIVA,-16.192104311749,-40.694494890373
11849822000168,DROGARIA MAIS LTDA,DROGARIA MAIS,RUA,TRAZIBULO JAZON,926,ALMENARA,SAO PEDRO,MG,,ATIVA,-16.1795391,-40.6990578
71345904000105,RONALDO HONORIO DA SILVA & CIA LTDA,H. S. FARMA,RUA,ANTONIO SALES,65,ALPERCATA,CENTRO,MG,,ATIVA,-18.993079992474,-41.9911470646
23800568000192,DROGARIA ALPINOPOLIS LTDA,FARMACIA SAO BENEDITO,PRACA,SAO BENEDITO,120,ALPINOPOLIS,SAO BENEDITO,MG,,ATIVA,-20.86039596897,-46.387610550299
10559313000138,SEDA DROGARIA LTDA.,AMERICANA SAUDE,RUA,DONA INDA,76,ALPINOPOLIS,CENTRO,MG,,ATIVA,-20.865424620391,-46.390499587353
86371648000190,DROGARIA FRANKLIN LTDA,DROGARIA ENTREFARMA,AVENIDA,GOVERNADOR VALADARES,185,ALPINOPOLIS,CENTRO,MG,,ATIVA,-20.862661190733,-46.390978780757
07283111000100,DSG FARMA DE ALPINOPOLIS LTDA,MEDICARTE ALPINOPOLIS,RUA,BELO HORIZONTE,1543,ALPINOPOLIS,SAO BENEDITO,MG,,ATIVA,-20.858972315145,-46.389123111213
07116519000189,DROGARIA VENTANIA LTDA,FARMACIA ROSARIO,RUA,SAO PAULO,391,ALPINOPOLIS,ROSARIO,MG,,SUSPENSA,-20.867610625438,-46.385053360452
09171691000160,DROGARIA VMG LTDA,DROGARIA SANTA EFIGENIA,PRACA,SANTA EFIGENIA,26,ALPINOPOLIS,SANTA EFIGENIA,MG,,ATIVA,-20.869478402133,-46.393714382497
07702472000135,ALESSANDRA MACHADO DE CARVALHO & CIA LTDA,DROGARIA NOSSA SENHORA APARECIDA,RUA,AREADO,300,ALTEROSA,CRUZEIRO,MG,,ATIVA,-21.257520579387,-46.145051478476
25563628000126,BATISTA & GONCALVES LTDA,,PRACA,BENEDITO VALADARES,482,ALTEROSA,CENTRO,MG,,ATIVA,-19.593831505275,-46.936725676561
10668944000195,CRISTINA DA SILVA BERNARDES CABRAL & CIA LTDA,FARMACIA DA CRISTINA,RUA,DEPUTADO URIEL ALVIM,54,ALTEROSA,CENTRO,MG,,ATIVA,-21.255328153215,-46.14344273971
08361109000166,DROGARIA D'AVILA E LOPES LTDA,DROGARIA SAO JOAO,RUA,FLORIANO PEIXOTO,524,ALTEROSA,CENTRO,MG,,ATIVA,-21.251260093996,-46.143141578018
01457452000160,DROGARIA FARMALU LTDA,,RUA,TAMOIOS,182,ALTEROSA,CENTRO,MG,,ATIVA,-21.252094429535,-46.142434873374
01970451000114,DSG FARMA DE ALTEROSA LTDA,DSG FARMA,PRACA,BENEDITO VALADARES,336,ALTEROSA,CENTRO,MG,,ATIVA,-19.594061693807,-46.93647267854
08693359000101,RICCELLI PEREIRA DOS SANTOS & CIA LTDA,DROGA MAIS,RUA,ALTEROSA,90,ALTEROSA,DIST. DIVINO ESP. SANTO,MG,,ATIVA,-21.158562112208,-46.100823360542
03029547000108,VILMA MARIA DE AVILA CASTRO,,RUA,TIRADENTES,598,ALTEROSA,CENTRO,MG,,ATIVA,-21.253236363835,-46.147704829051
08661706000106,CAMPOS ALMEIDA DROGARIA LTDA,DROGARIA ALTO CAPARAO,AVENIDA,PICO DA BANDEIRA,1457,ALTO CAPARAO,AGUA VERDE,MG,,ATIVA,-20.446819228766,-41.87284958899
05134597000180,DROGARIA ALTO CAPARAO LTDA,,AVENIDA,PICO DA BANDEIRA,670,ALTO CAPARAO,CENTRO,MG,,ATIVA,-20.440938563718,-41.86879297939
03575969000189,DROGARIA PERMEBEM LTDA,,AVENIDA,PICO DA BANDEIRA,1490,ALTO CAPARAO,CENTRO,MG,,ATIVA,-20.447080617416,-41.872965239005
10833026000255,DROGARIA ALTO JEQUITIBA LTDA,DROGARIA ALTO JEQUITIBA,RUA,CAPITAO CARLOS HERINGER,554,ALTO JEQUITIBA,CENTRO,MG,,ATIVA,-20.431261599997,-41.962682595718
10833026000174,DROGARIA ALTO JEQUITIBA LTDA,DROGARIA ALTO JEQUITIBA,AVENIDA,CATARINA ELLER,701,ALTO JEQUITIBA,CENTRO,MG,,ATIVA,-20.421501826809,-41.967229401966
05169568000154,DROGARIA BARBOSA & BENFICA LTDA,,RUA,CAPITAO CARLOS HERINGER,550,ALTO JEQUITIBA,CENTRO,MG,,ATIVA,-20.431236547406,-41.962708104368
09023894000100,DROGARIA WERNER & BUTHERS LTDA.,,AVENIDA,CATARINA ELLER,876,ALTO JEQUITIBA,CENTRO,MG,,ATIVA,-20.420706899851,-41.967825456714
13831846000115,GODOY E ALVES LTDA,,AVENIDA,CATARINA ELLER,720,ALTO JEQUITIBA,CENTRO,MG,,ATIVA,-20.421327122212,-41.967312258931
19558696000102,DROGARIA RR CANTARINO LTDA,DROGARIA POUPE JA,AVENIDA,BIAS FORTES,67,BARBACENA,CENTRO,MG,,ATIVA,-21.226589093556,-43.772834075509
13540366000103,DROGARIA ABREU & ABREU LTDA,DROGARIA SANTA TEREZINHA,PRACA,LEVINDO GOMES BARBOSA,78,ALTO RIO DOCE,CENTRO,MG,,ATIVA,-21.399599205321,-45.948415120131
02109424000114,DROGARIA DIAS MOREIRA LTDA,,PRACA,MAURINO DIAS DO NASCIMENTO,04,ALTO RIO DOCE,CENTRO,MG,,ATIVA,-21.024674450297,-43.414434629479
17532138000134,FRANCIELLE FERRAZ DE FARIA,DROGARIA SANTO ANTONIO,PRACA,SANTO ANTONIO,SN,ALTO RIO DOCE,VITORINOS,MG,,ATIVA,-20.98639,-43.53778
07816083000130,DROGARIA ALVARENGA LTDA,DROGARIA ALVARENGA,PRAÇA,PREFEITO JOSE CARLOS MARTINS,25,ALVARENGA,CENTRO,MG,,ATIVA,-19.419345617955,-41.728138533294
41921198000123,DROGARIA POUSAS LTDA,DROGARIA POUSAS,RUA,SILVERIO MARCELINO,14,ALVARENGA,CENTRO,MG,,ATIVA,-19.418237414468,-41.728506833009
17339772000155,DROGARIA OLIVEIRA BASTOS LTDA.,AMERICANA SAUDE,RUA,MONSENHOR BICALHO,136,ALVINOPOLIS,CENTRO,MG,,ATIVA,-20.107515000895,-43.057357963164
16719502000107,JOSE ELIZIO PINTO COELHO,FARMACIA NOSSA SENHORA APARECIDA,RUA,FONSECA,106,ALVINOPOLIS,CENTRO,MG,,ATIVA,-20.112047807956,-43.060569686923
05258605000109,ONI DE FATIMA MORAES,DROGARIA SANT ANA,RUA,SANTA EFIGENIA,75,ALVINOPOLIS,FONSECA,MG,,ATIVA,-20.159139684476,-43.299656614335
01777130000106,DROGARIA E FARMACIA CENTRAL LTDA,DROGARIA CENTRAL,AVENIDA,PE.JOSE MARCIANO,416-A,ALVINOPOLIS,CENTRO,MG,,ATIVA,-20.111573138326,-43.060202404419
07760417000100,DROGARIA BURGARELLI LTDA,DROGARIA ALVORADA,RUA,DO SERRO,51,ALVORADA DE MINAS,CENTRO,MG,,ATIVA,-18.731265714733,-43.364356608765
17640514000104,DROGARIA PHARMA VIDA ALVORADA DE MINAS LTDA,DROGARIA PHARMA VIDA,RUA,DO SERRO,19,ALVORADA DE MINAS,CENTRO,MG,,ATIVA,-18.731533785851,-43.364450024715
01503610000170,AILA MARTINS VIANA,,PRAÇA,DR JOAO PINHEIRO,48,AMPARO DA SERRA,CENTRO,MG,,ATIVA,-20.50728530181,-42.801446264052
08528090000108,TRIFARMA LTDA,TRIFARMA,PRACA,DR JOAO PINHEIRO,18,AMPARO DA SERRA,CENTRO,MG,,ATIVA,-20.507408616303,-42.801285986984
18904094000199,CASAROTTO & ROSA LTDA.,DROGACENTRO,RUA,MAJOR BONIFACIO,770,ANDRADAS,CENTRO,MG,,ATIVA,-22.073915098828,-46.577758093634
