CNPJ,Nome,Fantasia,Tipo_Logradouro,Logradouro,Número,Município,Bairro,UF,Telefone,Situação,Latitude,Longitude
06626253057005,EMPREENDIMENTOS PAGUE MENOS S/A,FARMACIA PAGUE MENOS,AVENIDA,BRASIL,2395,MANAUS,COMPENSA,AM,,ATIVA,-3.106119913564,-60.054779481168
06626253002103,EMPREENDIMENTOS PAGUE MENOS S/A,,AVENIDA,DA AMIZADE,1913,TABATINGA,SAO FRANCISCO,AM,,ATIVA,-4.234001036959,-69.937375810363
06626253030069,EMPREENDIMENTOS PAGUE MENOS S/A,FARMACIAS PAGUE MENOS,AVENIDA,AUTAZ MIRIM,5881,MANAUS,SAO JOSE OPERARIO,AM,,ATIVA,-3.061267757034,-59.949955926693
08894878000120,J S ISHIDA,PAJE FARMA,AVENIDA,PRESIDENTE DUTRA,441,MANAUS,SAO RAIMUNDO,AM,,ATIVA,-3.120715405383,-60.037077236938
04429478003370,SB COMERCIO LTDA,FARMABEM,AVENIDA,JORNALISTA HUMBERTO CALDERARO FILHO,1.128,MANAUS,ADRIANOPOLIS,AM,,BAIXADA,-3.107346688913,-60.010097231721
04429478015386,SB COMERCIO LTDA,FARMABEM,AVENIDA,PARAIBA,813,MANAUS,ADRIANOPOLIS,AM,,BAIXADA,-3.090993993982,-60.009176571391
04429478010902,SB COMERCIO LTDA,FARMABEM,RUA,TEREZINA,351,MANAUS,ADRIANOPOLIS,AM,,BAIXADA,-3.112136317935,-60.015021516017
04429478014908,SB COMERCIO LTDA,FARMABEM,AVENIDA,ANDRE ARAUJO,763,MANAUS,ALEIXO,AM,,BAIXADA,-3.104397873685,-60.004623951577
04429478003701,SB COMERCIO LTDA,FARMABEM,AVENIDA,DESEMBARGADOR JOAO MACHADO,50,MANAUS,ALVORADA,AM,,BAIXADA,-3.071685211301,-60.045506833142
04429478002136,SB COMERCIO LTDA,FARMABEM,RUA,LORES CORDOVIL,1,MANAUS,ALVORADA,AM,,BAIXADA,-3.080109484997,-60.033659432099
04429478013847,SB COMERCIO LTDA,FARMABEM,AVENIDA,BORBA,867,MANAUS,CACHOEIRINHA,AM,,BAIXADA,-3.126413284873,-60.004834716043
04429478015114,SB COMERCIO LTDA,FARMABEM,AVENIDA,EDUARDO RIBEIRO,520,MANAUS,CENTRO,AM,,BAIXADA,-3.132537831988,-60.024208140427
04429478012441,SB COMERCIO LTDA,FARMABEM,AVENIDA,AUTAZ MIRIM,6.003,MANAUS,SAO JOSE OPERARIO,AM,,BAIXADA,-3.072595371926,-59.95444267193
04429478013090,SB COMERCIO LTDA,FARMABEM,AVENIDA,SETE DE SETEMBRO,1308,MANAUS,CENTRO,AM,,BAIXADA,-3.13478032452,-60.019002630146
04429478012603,SB COMERCIO LTDA,FARMABEM,AVENIDA,"SETE DE SETEMBRO,",617,MANAUS,CENTRO,AM,,BAIXADA,-3.134622994407,-60.025759823632
04429478015203,SB COMERCIO LTDA,FARMABEM,AVENIDA,DJALMA BATISTA,874,MANAUS,CHAPADA,AM,,BAIXADA,-3.107378582054,-60.023714220162
04429478012522,SB COMERCIO LTDA,FARMABEM,AVENIDA,DJALMA BATISTA,1661,MANAUS,CHAPADA,AM,,BAIXADA,-3.100813179229,-60.024193263242
04429478002640,SB COMERCIO LTDA,FARMABEM,AVENIDA,DR. THEOMARIO PINTO DA COSTA,2195,MANAUS,CHAPADA,AM,,BAIXADA,-3.09302924664,-60.034760792621
04429478009491,SB COMERCIO LTDA,FARMABEM,AVENIDA,NOEL NUTELS,1762,MANAUS,CIDADE NOVA,AM,,BAIXADA,-3.035495131463,-59.996578954642
04429478003450,SB COMERCIO LTDA,FARMABEM,AVENIDA,NOEL NUTELES,67/A,MANAUS,CIDADE NOVA,AM,,BAIXADA,-3.032797287699,-59.96462917885
04429478001911,SB COMERCIO LTDA,FARMABEM,AVENIDA,NOEL NUTELES,22,MANAUS,CIDADE NOVA,AM,,BAIXADA,-3.032369098175,-59.990382995452
04429478012956,SB COMERCIO LTDA,FARMABEM,RUA,PROF. FELIX VALOIS,305,MANAUS,CIDADE NOVA I,AM,,BAIXADA,-3.119562244953,-60.022937800519
04429478014657,SB COMERCIO LTDA,FARMABEM,AVENIDA,DESEMBARGADOR JOAO MACHADO,50,MANAUS,ALVORADA,AM,,BAIXADA,-3.071685211301,-60.045506833142
04429478012875,SB COMERCIO LTDA,FARMABEM,AVENIDA,OSCAR BOREL,68-C,MANAUS,COMPENSA II,AM,,BAIXADA,-3.107464342354,-60.056230741607
04429478000192,SB COMERCIO LTDA,SB LOG,AVENIDA,DJALMA BATISTA,4300,MANAUS,FLORES,AM,,ATIVA,-3.079330525177,-60.024397413045
04429478014819,SB COMERCIO LTDA,FARMABEM,AVENIDA,MAX TEIXEIRA,200,MANAUS,FLORES,AM,,BAIXADA,-3.046572903659,-60.021173330034
04429478013685,SB COMERCIO LTDA,FARMABEM,AVENIDA,TORQUATO TAPAJOS,1738,MANAUS,FLORES,AM,,BAIXADA,-3.058824598178,-60.02501688714
04429478013413,SB COMERCIO LTDA,FARMABEM,AVENIDA,TORQUATO TAPAJOS,5252,MANAUS,FLORES,AM,,BAIXADA,-3.030495455792,-60.017836219159
04429478003027,SB COMERCIO LTDA,FARMABEM,AVENIDA,FABIO LUCENA,87,MANAUS,JAPIIM,AM,,BAIXADA,-3.02384348727,-59.925062069634
04429478013928,SB COMERCIO LTDA,FARMABEM,AVENIDA,RODRIGO OTAVIO,46,MANAUS,JAPIIM,AM,,BAIXADA,-3.115648503003,-59.98261540196
04429478002217,SB COMERCIO LTDA,FARMABEM,RUA,ACRE,11,MANAUS,NOSSA S DAS GRACAS,AM,,BAIXADA,-3.104804127214,-60.023876480743
04429478002802,SB COMERCIO LTDA,FARMABEM,AVENIDA,DJALMA BATISTA,1255,MANAUS,NOSSA SENHORA DA GRACAS,AM,,BAIXADA,-3.104487915106,-60.023918487143
04429478014495,SB COMERCIO LTDA,FARMABEM,AVENIDA,MARGARITA,1.359,MANAUS,NOVA CIDADE,AM,,BAIXADA,-3.003475420644,-59.982118941835
04429478003531,SB COMERCIO LTDA,FARMABEM,AVENIDA,LAGUNA,150,MANAUS,NOVA ESPERANCA,AM,,BAIXADA,-3.081043690015,-60.062686214253
04429478013251,SB COMERCIO LTDA,FARMABEM,AVENIDA,DJALMA BATISTA,1120,MANAUS,PARQUE DEZ,AM,,BAIXADA,-3.095670781609,-60.023980261769
04429478003108,SB COMERCIO LTDA,FARMABEM,RUA,DO COMERCIO,1,MANAUS,PARQUE DEZ,AM,,BAIXADA,-3.082036987451,-60.013072304434
04429478003965,SB COMERCIO LTDA,FARMABEM,AVENIDA,TANCREDO NEVES,920,MANAUS,PARQUE DEZ,AM,,BAIXADA,-3.06977040743,-60.005667228254
04429478002055,SB COMERCIO LTDA,FARMABEM,RUA,22,654,MANAUS,PARQUE DEZ,AM,,BAIXADA,-2.97518786392,-60.029496966089
04429478014576,SB COMERCIO LTDA,FARMABEM,AVENIDA,DJALMA BATISTA,2.100,MANAUS,PARQUE DEZ DE NOVEMBRO,AM,,BAIXADA,-3.078740091565,-60.024375636142
04429478003612,SB COMERCIO LTDA,FARMABEM,AVENIDA,CARLOTA JOAQUINA,186,MANAUS,PARQUE 10 DE NOVEMBRO,AM,,BAIXADA,-3.1063916,-60.0262934
04429478002489,SB COMERCIO LTDA,FARMABEM,AVENIDA,CORONEL TEIXEIRA,7687,MANAUS,NOVA ESPERANCA,AM,,BAIXADA,-3.090307285586,-60.056820893687
04429478003299,SB COMERCIO LTDA,FARMABEM,RUA,KOBE,3,MANAUS,PARQUE 10 DE NOVEMBRO,AM,,BAIXADA,-3.073545997994,-59.996049888127
04429478002560,SB COMERCIO LTDA,FARMABEM,AVENIDA,COSME FERREIRA,55,MANAUS,SAO JOSE,AM,,BAIXADA,-3.075355257833,-59.955117818518
04429478014738,SB COMERCIO LTDA,FARMABEM,AVENIDA,AUTAZ MIRIM,5.333,MANAUS,SAO JOSE OPERARIO,AM,,BAIXADA,-3.074370191605,-59.955530256621
36514912000129,NEILA MEDEIROS SALGADO,FARMACIA PRECO CERTO,TRAVESSA,PEDRO TINOCO,49,MANICORE,CENTRO,AM,,ATIVA,-5.812805153056,-61.300657637522
43076593000182,R G DE FREITAS COMERCIO,DROGARIA + SAUDE 1,TRAVESSA,PEDRO TINOCO,111,MANICORE,CENTRO,AM,,ATIVA,-5.812901358186,-61.300103703784
10257759000108,AURENIVIA ANDRADE BARRETO LEITE,,LARGO,MARECHAL DEODORO,383,MAUES,CENTRO,AM,,ATIVA,-3.394454407224,-57.718523879404
05754402000103,E S NAKAUTH,DROGARIA PARINTINS CENTRO,RUA,BENJAMIN DA SILVA,1821,PARINTINS,CENTRO,AM,,ATIVA,-2.624655775338,-56.734451951424
05754402000448,E S NAKAUTH,DROGARIA PARINTINS PAULO CORREA,RUA,CORREA NETO,3241,PARINTINS,PAULO CORREA,AM,,ATIVA,-2.644760835808,-56.738556243464
03458939000192,DROGALAR COMERCIO DE MEDICAMENTOS LTDA,DROGARIA DROGALAR,RUA,UATUMA,05,PRESIDENTE FIGUEIREDO,CENTRO,AM,,ATIVA,-2.050877590923,-60.026284651682
04003658000108,C DE F M PAES,DROGARIA DR. LOBATO,AVENIDA,CASTELO BRANCO,140,SAO GABRIEL DA CACHOEIRA,FORTALEZA,AM,,ATIVA,-3.72171026213,-38.525542848457
31206240000170,M S L COMERCIO DE MEDICAMENTOS LTDA,ELSHADAY FARMA MIX,AVENIDA,DA AMIZADE,S/N,TABATINGA,CENTRO,AM,,ATIVA,-4.2296486,-69.9369253
